date,open,high,low,close,volume
2020-02-24,792.13,803.12,771.03,782.38,1367192
2020-02-25,782.38,792.81,769.46,777.7,5763143
2020-02-26,777.7,794.07,769.68,785.89,1038018
2020-02-27,785.89,799.52,783.37,793.35,1132599
2020-02-28,793.35,801.44,785.39,799.08,3754975
2020-03-02,799.08,804.72,798.73,801.33,2275494
2020-03-03,801.33,811.96,791.22,800.56,1726290
2020-03-04,800.56,803.12,788.25,797.5,5095320
2020-03-05,797.5,806.19,778.31,786.26,4828922
2020-03-06,786.26,797.89,785.18,787.65,5231606
2020-03-09,787.65,792.89,775.55,779.19,2479717
2020-03-10,779.19,791.33,776.94,789.57,4280949
2020-03-11,789.57,800.16,789.39,792.03,5343099
2020-03-12,792.03,810.13,784.88,801.86,3373732
2020-03-13,801.86,806.05,782.57,791.86,4676864
2020-03-16,791.86,794.5,784.66,790.25,5245618
2020-03-17,790.25,790.56,773.2,784.16,5593225
2020-03-18,784.16,797.45,776.75,788.62,2050503
2020-03-19,788.62,795.39,769.59,781.07,3176135
2020-03-20,781.07,791.88,776.11,790.03,5528953
2020-03-23,790.03,795.23,782.82,793.44,4511874
2020-03-24,793.44,804.62,783,801.41,3722159
2020-03-25,801.41,805.2,785.11,796.27,1307371
2020-03-26,796.27,803.09,780.96,789.56,4086943
2020-03-27,789.56,790.37,786.7,788.88,2362449
2020-03-30,788.88,800.66,777.7,795.01,3471759
2020-03-31,795.01,808.89,787.49,797.24,2450813
2020-04-01,797.24,814.91,793.53,804.06,2693294
2020-04-02,804.06,814.82,800.51,812.78,1997539
2020-04-03,812.78,819.31,802.17,804.22,4694845
2020-04-06,804.22,818.83,797.31,813.26,1254307
2020-04-07,813.26,834.06,801.52,821.76,3341622
2020-04-08,821.76,828.02,807.45,813.13,5015486
2020-04-09,813.13,818.85,809.46,817.44,3122720
2020-04-10,817.44,827.65,803.71,813.35,5483328
2020-04-13,813.35,822.16,802.95,807.99,3537935
2020-04-14,807.99,817.23,787.67,796.78,2893209
2020-04-15,796.78,810.24,790.19,805.27,2816355
2020-04-16,805.27,811.07,800.77,805.67,5105714
2020-04-17,805.67,821.97,800.87,817,1491078
2020-04-20,817,826.11,814.59,822.7,5633588
2020-04-21,822.7,824.22,813.8,819.34,4349828
2020-04-22,819.34,826.95,809.22,810.3,5811374
2020-04-23,810.3,832.28,806.3,821.8,2584639
2020-04-24,821.8,831.87,818.83,824.91,4850727
2020-04-27,824.91,840.31,818.38,833.7,2138389
2020-04-28,833.7,839.51,825.95,836.23,4579536
2020-04-29,836.23,844.17,826.54,830.53,5342963
2020-04-30,830.53,841.41,819.33,829.49,3252836
2020-05-01,829.49,843.75,825.57,834.55,1101019
2020-05-04,834.55,846.15,824.34,836.76,4110528
2020-05-05,836.76,850.43,825.09,843.05,1351955
2020-05-06,843.05,851.08,832.47,832.53,2617273
2020-05-07,832.53,839.18,820.02,828.09,4634344
2020-05-08,828.09,836.13,826.26,828.27,2414976
2020-05-11,828.27,838.78,813.55,823.84,1772424
2020-05-12,823.84,828.26,815.71,822.5,1150644
2020-05-13,822.5,830.65,811.94,819.92,4487256
2020-05-14,819.92,823.84,801.66,809.72,4871171
2020-05-15,809.72,811.83,800.89,811.55,3352678
2020-05-18,811.55,823.31,803.53,806.97,4641555
2020-05-19,806.97,820.75,797.08,812.86,5530132
2020-05-20,812.86,819.51,809.13,815.51,5445762
2020-05-21,815.51,838.91,804.02,827.86,2460014
2020-05-22,827.86,835.02,816.72,833.12,1885790
2020-05-25,833.12,840.1,827.96,833.56,1682125
2020-05-26,833.56,852.65,828.97,843.98,1384270
2020-05-27,843.98,850.74,834.86,849.22,1982153
2020-05-28,849.22,856.82,839.32,847.48,3207308
2020-05-29,847.48,853.15,845.43,851.74,4321180
2020-06-01,851.74,872.41,849.93,860.36,3568994
2020-06-02,860.36,861.65,858.28,858.8,4960139
2020-06-03,858.8,863.24,851.16,862.25,2213492
2020-06-04,862.25,874.88,841.22,850.66,2827485
2020-06-05,850.66,866.5,846.07,861.61,1195866
2020-06-08,861.61,871.28,850.87,859.21,5057540
2020-06-09,859.21,863,834.93,847.31,3720605
2020-06-10,847.31,851.8,825.94,836.25,4956805
2020-06-11,836.25,837.17,825.34,834.38,2530355
2020-06-12,834.38,846.44,822.82,825.79,3810996
2020-06-15,825.79,842.74,815.86,835.81,5457838
2020-06-16,835.81,839.49,831.48,838.25,2120166
2020-06-17,838.25,847.52,832.07,834.41,5547276
2020-06-18,834.41,840.99,820.98,827.8,3740671
2020-06-19,827.8,833.43,815.56,828.15,2340004
2020-06-22,828.15,832.08,816.03,823.43,2369809
2020-06-23,823.43,832.28,818.34,823.36,2563976
2020-06-24,823.36,825.27,806.77,815.19,3221822
2020-06-25,815.19,820.54,805.85,814.06,3624432
2020-06-26,814.06,823.77,805.11,821.09,2193578
2020-06-29,821.09,827.55,807.4,811.63,3814005
2020-06-30,811.63,833.92,800.18,824.27,4226306
2020-07-01,824.27,846.63,820.53,834.81,2302214
2020-07-02,834.81,846.4,816.98,829.42,1036960
2020-07-03,829.42,834.58,815.31,823.41,1637972
2020-07-06,823.41,827.32,822.12,823.44,1184091
2020-07-07,823.44,836.34,821.4,831.44,4128901
2020-07-08,831.44,839.24,820.35,831.67,2271317
2020-07-09,831.67,837.16,827.34,829.82,5002583
2020-07-10,829.82,830.52,820.67,824.95,5676208
2020-07-13,824.95,839.62,815.83,828.13,2229620
2020-07-14,828.13,829.03,815.86,822.33,3682738
2020-07-15,822.33,837.72,816.93,829.15,5138020
2020-07-16,829.15,831.65,821.37,830.65,3530592
2020-07-17,830.65,839.74,820.04,827.02,3924893
2020-07-20,827.02,841.8,825.64,833.36,3632292
2020-07-21,833.36,840.35,822.16,826.08,1004610
2020-07-22,826.08,827.16,816.05,826.5,5578353
2020-07-23,826.5,838.28,817.63,831.4,2369089
2020-07-24,831.4,842.13,811.28,820.87,4612085
2020-07-27,820.87,837.74,820.76,825.43,4224608
2020-07-28,825.43,826.97,810.5,818.43,5233074
2020-07-29,818.43,828.75,801.62,808.01,4950775
2020-07-30,808.01,819.94,799.26,799.69,2799076
2020-07-31,799.69,806.74,787.3,798.12,1014974
2020-08-03,798.12,799.93,787.66,794.66,2467602
2020-08-04,794.66,795.95,785.74,787.98,3722665
2020-08-05,787.98,810.84,778.52,799.52,4076804
2020-08-06,799.52,809.21,791.08,796.87,2961711
2020-08-07,796.87,798.89,776.53,787.69,2618817
2020-08-10,787.69,789.27,786.86,787.97,4709961
2020-08-11,787.97,803.37,780.9,792.33,1005133
2020-08-12,792.33,795.33,785.78,786.99,5467822
2020-08-13,786.99,796.16,768.72,778.95,3850109
2020-08-14,778.95,779.28,768.94,776.08,1891513
2020-08-17,776.08,788.08,774.85,781.97,5634324
2020-08-18,781.97,801.15,781.27,789.94,4157982
2020-08-19,789.94,791.16,778.13,784.29,3613514
2020-08-20,784.29,790.35,774.51,774.6,2101192
2020-08-21,774.6,783.44,768.25,776.22,4567512
2020-08-24,776.22,792.32,766.13,784.5,1826515
2020-08-25,784.5,788.34,776.2,779.07,5852692
2020-08-26,779.07,798.2,776.66,787.5,3191304
2020-08-27,787.5,804.49,776.13,796.26,3538343
2020-08-28,796.26,808.13,792.27,794.09,1200093
2020-08-31,794.09,797.47,785.66,796.85,4712308
2020-09-01,796.85,808,794.41,798.6,1541241
2020-09-02,798.6,799.43,789.14,794.97,1953041
2020-09-03,794.97,806.41,784.51,796.77,4525829
2020-09-04,796.77,812.36,796.75,802.57,5198369
2020-09-07,802.57,813.03,788.68,800.62,2129803
2020-09-08,800.62,807.21,799.15,806.39,3221374
2020-09-09,806.39,821.27,805.47,817.23,5355786
2020-09-10,817.23,819.53,813.1,818.69,5616746
2020-09-11,818.69,827.86,811.3,824.9,4802795
2020-09-14,824.9,841.13,824.35,830.76,3258838
2020-09-15,830.76,852.48,828.48,840.2,2088156
2020-09-16,840.2,850.05,836.89,846.52,3824864
2020-09-17,846.52,851.85,839.63,846.98,5257732
2020-09-18,846.98,871.17,840.71,858.69,1700707
2020-09-21,858.69,861.49,849.58,855.58,2267958
2020-09-22,855.58,857.05,844.83,846.19,4830639
2020-09-23,846.19,851.26,835.44,841.93,5791691
2020-09-24,841.93,860.26,840.8,849.82,5312767
2020-09-25,849.82,868.41,846.79,861.49,4433521
2020-09-28,861.49,871.44,854.14,860.43,1239194
2020-09-29,860.43,866.5,837.42,848.78,3614173
2020-09-30,848.78,854.76,832.46,843.77,2339653
2020-10-01,843.77,856.28,822.57,834.44,3406972
2020-10-02,834.44,853.76,827.16,842.37,4220821
2020-10-05,842.37,845.83,841.56,842.1,2887818
2020-10-06,842.1,860.07,836.33,848.02,4675853
2020-10-07,848.02,859.3,834.85,836.14,5657149
2020-10-08,836.14,849.38,828.07,837.73,4437840
2020-10-09,837.73,854.32,835.06,849.73,4786884
2020-10-12,849.73,850.28,833.29,843.49,4800312
2020-10-13,843.49,854.43,833.87,840.68,3947026
2020-10-14,840.68,847.09,826.9,831.98,5272302
2020-10-15,831.98,845.56,820.84,842.94,1773906
2020-10-16,842.94,843.5,838.14,841.16,3508155
2020-10-19,841.16,863.89,837.27,852.1,5029586
2020-10-20,852.1,852.36,833.44,841.16,1745742
2020-10-21,841.16,858.06,835.82,847.7,1343208
2020-10-22,847.7,862.39,845.16,852.34,3615254
2020-10-23,852.34,865.75,843.46,863.53,2720222
2020-10-26,863.53,866.46,848.05,860.32,4941981
2020-10-27,860.32,862.79,850.93,862.78,5468862
2020-10-28,862.78,869.16,862.29,866.8,2603232
2020-10-29,866.8,878.5,851.06,857.07,3675048
2020-10-30,857.07,875.6,852.22,868.05,3023900
2020-11-02,868.05,879.19,857.54,859.18,3302755
2020-11-03,859.18,866.47,856.71,859.26,1714142
2020-11-04,859.26,860.78,857.5,860.24,1620503
2020-11-05,860.24,874.97,855.08,867.5,5246824
2020-11-06,867.5,868.19,849.93,862.19,1086564
2020-11-09,862.19,884.69,860.8,875.09,3067566
2020-11-10,875.09,895.91,862.19,886.59,5391249
2020-11-11,886.59,902.16,886.43,893.65,5591055
2020-11-12,893.65,903.37,879.37,890.77,3783270
2020-11-13,890.77,905.6,880.99,896.23,3285775
2020-11-16,896.23,897.91,883.76,894.24,5406857
2020-11-17,894.24,900.02,879.53,887,4660110
2020-11-18,887,900.22,866.09,876.78,2602997
2020-11-19,876.78,882.72,864.93,872.45,3065176
2020-11-20,872.45,889.41,861.67,883.01,2947558
2020-11-23,883.01,896.59,882.57,884.15,5437779
2020-11-24,884.15,893.98,868.71,875.45,5468007
2020-11-25,875.45,889.63,865.31,882.79,5956345
2020-11-26,882.79,893.96,874.72,876.96,5164804
2020-11-27,876.96,888.94,871.67,879.44,3741008
2020-11-30,879.44,893.67,868.97,883.33,4246535
2020-12-01,883.33,904.45,870.39,894.55,5465882
2020-12-02,894.55,903.89,891.26,898.23,2735645
2020-12-03,898.23,900.44,884.9,890.65,5319824
2020-12-04,890.65,900.07,877.36,895.36,1762309
2020-12-07,895.36,897.2,893.37,893.93,3476871
2020-12-08,893.93,908.93,888.05,901.29,2691364
2020-12-09,901.29,912.26,885.95,897.88,2314764
2020-12-10,897.88,899.7,889.36,897.03,4834724
2020-12-11,897.03,901.65,872.5,885.28,2381979
2020-12-14,885.28,888.04,881.25,882.79,1732317
2020-12-15,882.79,889.85,876.21,886.32,3004177
2020-12-16,886.32,909.19,885.38,895.97,3809211
2020-12-17,895.97,917.94,889.02,906.85,1795426
2020-12-18,906.85,916.89,893.38,914.08,2054733
2020-12-21,914.08,915.42,899.39,911.39,5190222
2020-12-22,911.39,919.33,886.3,898.61,5548119
2020-12-23,898.61,898.66,874.55,886.94,1377806
2020-12-24,886.94,900.27,877.72,899.7,3937700
2020-12-25,899.7,916.7,896.82,907.94,4451079
2020-12-28,907.94,909.93,898.5,907.35,1946698
2020-12-29,907.35,909.92,900.09,900.57,3476847
2020-12-30,900.57,915.28,894.3,905.83,5895380
2020-12-31,905.83,912.04,893.63,901.84,4665291
2021-01-01,901.84,914.26,896.47,902.69,1226012
2021-01-04,902.69,914.55,900.35,909.14,3835610
2021-01-05,909.14,921.46,897.88,913.01,4770303
2021-01-06,913.01,913.58,904.32,913.53,3873304
2021-01-07,913.53,921.32,906.55,909.29,4515781
2021-01-08,909.29,927.02,908.58,922.04,5396490
2021-01-11,922.04,930.89,914.25,918.8,2338660
2021-01-12,918.8,939.49,913.6,926.93,1477774
2021-01-13,926.93,951.41,923.13,941.19,5499522
2021-01-14,941.19,960.78,933.1,947.23,1502428
2021-01-15,947.23,968.45,939.44,958.13,3119755
2021-01-18,958.13,959.84,947.45,954.28,5091034
2021-01-19,954.28,971.76,946.48,957.78,5440598
2021-01-20,957.78,969.45,954.75,962.02,3440365
2021-01-21,962.02,971.95,943.85,949.47,4434761
2021-01-22,949.47,961.03,936.82,953.12,1129345
2021-01-25,953.12,971.78,950.17,961.79,3588877
2021-01-26,961.79,963.08,942.75,955.27,3744521
2021-01-27,955.27,966.18,942.07,953.98,2569454
2021-01-28,953.98,970.65,946.56,956.38,5217843
2021-01-29,956.38,969.23,949,967.28,3317913
2021-02-01,967.28,972.34,960.5,965.91,2267754
2021-02-02,965.91,975.44,951.88,964.47,3520508
2021-02-03,964.47,978,960.01,963.28,3740127
2021-02-04,963.28,978.81,955.86,968.63,3270629
2021-02-05,968.63,983.18,964.35,969.09,4904062
2021-02-08,969.09,971.69,951.89,958.53,1207734
2021-02-09,958.53,960.53,952.72,952.76,2431451
2021-02-10,952.76,968.63,939.59,958.54,2840973
2021-02-11,958.54,972.43,948.75,951.85,2193335
2021-02-12,951.85,965.09,944.59,946.11,5099136
2021-02-15,946.11,966.14,944.6,956.25,4689512
2021-02-16,956.25,976.76,947.39,969.08,1179340
2021-02-17,969.08,984.12,966.5,979.4,1348031
2021-02-18,979.4,1000.81,964.79,990.96,2316298
2021-02-19,990.96,1005.87,987.53,994.69,1116383
2021-02-22,994.69,1006.82,982.31,986.67,2273822
2021-02-23,986.67,1007.44,985.02,996.98,4406679
2021-02-24,996.98,1008.43,983.65,989.02,3607174
2021-02-25,989.02,1008.45,987.33,997.23,4276543
2021-02-26,997.23,1018.27,994.09,1005.98,5349525
2021-03-01,1005.98,1007.72,993.81,1006.44,1173336
2021-03-02,1006.44,1024.56,1002.65,1011.7,5047416
2021-03-03,1011.7,1036.44,1004.3,1027.1,5111687
2021-03-04,1027.1,1030.67,998.52,1013.16,1923340
2021-03-05,1013.16,1027.17,1011.63,1020.31,5675688
2021-03-08,1020.31,1038.75,1009.59,1031.92,4804167
2021-03-09,1031.92,1032.85,1012.04,1027.18,3011400
2021-03-10,1027.18,1037.98,1003.17,1016.12,3070632
2021-03-11,1016.12,1026.66,999.24,1008.28,2030498
2021-03-12,1008.28,1034.45,1003.83,1021.48,3019173
2021-03-15,1021.48,1033.06,1000.51,1014.46,1153405
2021-03-16,1014.46,1031.99,1012.68,1019.86,2702069
2021-03-17,1019.86,1021.44,1014.72,1015.48,1585436
2021-03-18,1015.48,1030.06,1015.07,1027.83,3409859
2021-03-19,1027.83,1041.39,1022.93,1028.51,3273042
2021-03-22,1028.51,1044.32,1019.06,1032.35,3340729
2021-03-23,1032.35,1042.13,1013.9,1021.48,5381322
2021-03-24,1021.48,1032.04,1015.03,1018.38,4602394
2021-03-25,1018.38,1021.58,998.79,1006.43,4371027
2021-03-26,1006.43,1020.18,989.82,1003.18,2054788
2021-03-29,1003.18,1007.02,993.91,1005.73,2968606
2021-03-30,1005.73,1014.55,996.83,999.56,4751400
2021-03-31,999.56,1025.73,988.56,1013.86,5715117
2021-04-01,1013.86,1019.97,1001.68,1011.28,2574246
2021-04-02,1011.28,1020.13,996.11,1017.15,4592818
2021-04-05,1017.15,1036.68,1002.79,1030,4450713
2021-04-06,1030,1034.26,1021.82,1022.2,3506230
2021-04-07,1022.2,1026.27,1009.02,1021.08,3430768
2021-04-08,1021.08,1038.51,1006.05,1030.48,3340742
2021-04-09,1030.48,1036.25,1015.59,1021,2021792
2021-04-12,1021,1032.46,1013.28,1026.3,5193086
2021-04-13,1026.3,1045.85,1025.16,1031.27,4315638
2021-04-14,1031.27,1044.62,1016.68,1022.18,1951739
2021-04-15,1022.18,1029.77,1002.27,1012.86,2585493
2021-04-16,1012.86,1017.35,1006.42,1012.83,3408369
2021-04-19,1012.83,1015.19,1007.9,1013.18,2960259
2021-04-20,1013.18,1019.5,991.1,1005.15,2747975
2021-04-21,1005.15,1022.99,993.6,1010.15,4156824
2021-04-22,1010.15,1022.74,1000.16,1006.21,5174534
2021-04-23,1006.21,1019.44,998.57,1000.17,4373997
2021-04-26,1000.17,1002.28,987.87,996.47,2748259
2021-04-27,996.47,1006.66,992.81,1000.01,2987857
2021-04-28,1000.01,1023.83,996.28,1015.11,1692308
2021-04-29,1015.11,1019.43,996.33,1004.29,2804301
2021-04-30,1004.29,1033.83,997.59,1019.35,4449414
2021-05-03,1019.35,1037.15,1017.1,1031.01,5165710
2021-05-04,1031.01,1040.99,1028.15,1035.3,3473357
2021-05-05,1035.3,1054.6,1024.94,1049.68,3458403
2021-05-06,1049.68,1064.71,1041.76,1055.91,3877455
2021-05-07,1055.91,1061.47,1043.04,1049.49,3745192
2021-05-10,1049.49,1069.5,1044.2,1056.15,2148120
2021-05-11,1056.15,1063.91,1044.13,1050.22,1918562
2021-05-12,1050.22,1059.33,1043.98,1055.73,1824085
2021-05-13,1055.73,1062.38,1039.07,1043.07,4799445
2021-05-14,1043.07,1043.53,1029.24,1042.3,5937469
2021-05-17,1042.3,1054.75,1042.08,1052.63,3642912
2021-05-18,1052.63,1068.9,1039.88,1065.5,5915594
2021-05-19,1065.5,1078.53,1043.64,1059.05,5756289
2021-05-20,1059.05,1070.56,1052.74,1068.9,2562358
2021-05-21,1068.9,1088.8,1067.31,1076.38,4471916
2021-05-24,1076.38,1092.89,1068.79,1076.98,2743544
2021-05-25,1076.98,1088.32,1073.05,1085.69,3672105
2021-05-26,1085.69,1093.22,1070.31,1070.61,5661073
2021-05-27,1070.61,1091.32,1062.88,1078.67,3153839
2021-05-28,1078.67,1093.43,1070.66,1092.76,4051857
2021-05-31,1092.76,1098.13,1090.83,1093.82,4142387
2021-06-01,1093.82,1107.55,1078.67,1105.01,2876939
2021-06-02,1105.01,1112.64,1092.46,1093.85,3181335
2021-06-03,1093.85,1102.94,1082.58,1089.26,1286031
2021-06-04,1089.26,1102.53,1086.39,1088.84,1558780
2021-06-07,1088.84,1094.6,1066.45,1082.5,5039289
2021-06-08,1082.5,1102.62,1079.75,1088.61,3418182
2021-06-09,1088.61,1095.26,1075.11,1088.62,5205833
2021-06-10,1088.62,1103.07,1077.67,1088.91,5132419
2021-06-11,1088.91,1107.85,1074.51,1096.63,2231822
2021-06-14,1096.63,1106.29,1092.68,1102.19,2713628
2021-06-15,1102.19,1105.01,1077.35,1092.58,3579739
2021-06-16,1092.58,1098.83,1081.16,1094.41,2049049
2021-06-17,1094.41,1098.94,1079.44,1087.62,1485209
2021-06-18,1087.62,1118.92,1080.49,1104.08,2605120
2021-06-21,1104.08,1119.22,1092.78,1103.18,2666747
2021-06-22,1103.18,1111.62,1094.68,1107.29,1056477
2021-06-23,1107.29,1133.84,1091.87,1119.41,4094409
2021-06-24,1119.41,1130.21,1110.61,1121.69,3349615
2021-06-25,1121.69,1143.59,1107.46,1139.11,1559430
2021-06-28,1139.11,1148.63,1123.88,1138.73,5580763
2021-06-29,1138.73,1162.1,1132.18,1148.92,4209091
2021-06-30,1148.92,1159.29,1127.13,1133.78,2307500
2021-07-01,1133.78,1140.14,1107.61,1118.6,3537035
2021-07-02,1118.6,1149.09,1112.88,1135.75,2074154
2021-07-05,1135.75,1142.38,1123.56,1141.95,2927350
2021-07-06,1141.95,1161.01,1127.27,1145.95,1268613
2021-07-07,1145.95,1166.85,1141.15,1160.96,5325292
2021-07-08,1160.96,1171.47,1143.84,1145.56,5525259
2021-07-09,1145.56,1151.48,1124.69,1136.19,5648381
2021-07-12,1136.19,1136.44,1108.01,1122.16,5046424
2021-07-13,1122.16,1129.23,1109.49,1127.87,4382632
2021-07-14,1127.87,1134.04,1107.91,1124.55,4927296
2021-07-15,1124.55,1137.59,1113.61,1115.62,5965954
2021-07-16,1115.62,1128.01,1114.32,1118.32,1542411
2021-07-19,1118.32,1118.96,1096.69,1111.04,2968861
2021-07-20,1111.04,1124.41,1087.04,1099.36,5767646
2021-07-21,1099.36,1131.46,1089.35,1115.45,2740024
2021-07-22,1115.45,1133.46,1107.07,1130.13,1462221
2021-07-23,1130.13,1149.99,1125.32,1137.93,5824830
2021-07-26,1137.93,1149.57,1121.5,1127.87,3267627
2021-07-27,1127.87,1141.91,1121.31,1125.3,4571045
2021-07-28,1125.3,1133.43,1114.11,1133.18,1434848
2021-07-29,1133.18,1153.89,1123.16,1140.69,4109911
2021-07-30,1140.69,1148.01,1124.35,1146.68,4209531
2021-08-02,1146.68,1162.67,1142.49,1148.06,1945941
2021-08-03,1148.06,1160.85,1135.42,1155.24,4495801
2021-08-04,1155.24,1173.83,1143.87,1165.89,1443623
2021-08-05,1165.89,1172.25,1141.47,1155.96,2307586
2021-08-06,1155.96,1157.74,1136.03,1150.43,3880459
2021-08-09,1150.43,1157.65,1138.65,1146.9,5639196
2021-08-10,1146.9,1156.96,1125.47,1137.13,3380450
2021-08-11,1137.13,1158.36,1134.18,1142.78,1180540
2021-08-12,1142.78,1164.29,1141.41,1156.16,3831106
2021-08-13,1156.16,1158.57,1147.4,1156.2,3360735
2021-08-16,1156.2,1169.35,1151,1152.66,3028627
2021-08-17,1152.66,1169.06,1133.84,1137.06,4026206
2021-08-18,1137.06,1147.42,1123.47,1130.56,1663400
2021-08-19,1130.56,1147.49,1121.81,1146.59,1412013
2021-08-20,1146.59,1167.03,1131.1,1162.53,4655936
2021-08-23,1162.53,1170.24,1133.28,1148.06,4700187
2021-08-24,1148.06,1160.81,1145.86,1159.44,4926139
2021-08-25,1159.44,1174.45,1146.26,1154.04,2379586
2021-08-26,1154.04,1156.85,1146.3,1149.31,5850226
2021-08-27,1149.31,1159.6,1147.85,1151.72,2653524
2021-08-30,1151.72,1159.64,1136.89,1140.55,2174152
2021-08-31,1140.55,1160.25,1127.03,1151.41,5395542
2021-09-01,1151.41,1157.04,1124.65,1140.88,1946238
2021-09-02,1140.88,1157.33,1134.05,1147.99,2567018
2021-09-03,1147.99,1152.94,1142.3,1144.44,5101577
2021-09-06,1144.44,1148.12,1115.13,1129.48,2331187
2021-09-07,1129.48,1137.54,1119.27,1135.31,3889881
2021-09-08,1135.31,1140.27,1112.87,1120.54,1386783
2021-09-09,1120.54,1136.97,1094.56,1108.95,5429954
2021-09-10,1108.95,1122.38,1094.28,1121.25,4967693
2021-09-13,1121.25,1132.67,1101.89,1105.24,5815680
2021-09-14,1105.24,1108.82,1095.36,1103.57,1526012
2021-09-15,1103.57,1107.26,1079.44,1092.3,2929245
2021-09-16,1092.3,1108.86,1082.82,1108.21,1324143
2021-09-17,1108.21,1125.54,1108.01,1111.37,1000139
2021-09-20,1111.37,1116.62,1102.67,1111.05,5816157
2021-09-21,1111.05,1115.46,1089.27,1096.12,4522537
2021-09-22,1096.12,1112.01,1081.12,1101.99,2755607
2021-09-23,1101.99,1110.99,1092.36,1095.99,4175118
2021-09-24,1095.99,1121.73,1084.22,1107.93,4445020
2021-09-27,1107.93,1110.41,1087.58,1095.03,4514680
2021-09-28,1095.03,1095.22,1085.49,1087.33,5579256
2021-09-29,1087.33,1111.06,1082.29,1094.95,5352709
2021-09-30,1094.95,1105.81,1074.07,1085.71,1490716
2021-10-01,1085.71,1101.08,1083.27,1086.23,5457806
2021-10-04,1086.23,1100.71,1073.12,1085.97,2297554
2021-10-05,1085.97,1090.21,1083.65,1089.87,2809921
2021-10-06,1089.87,1117.9,1086.61,1102.57,1945878
2021-10-07,1102.57,1118.27,1090.34,1102.39,4729516
2021-10-08,1102.39,1117.13,1092.93,1099.68,2242504
2021-10-11,1099.68,1117.4,1091.35,1102.1,5492442
2021-10-12,1102.1,1130.39,1099.78,1115.89,1215529
2021-10-13,1115.89,1131.73,1107.32,1115.96,2971116
2021-10-14,1115.96,1132.7,1108.05,1123.73,3059438
2021-10-15,1123.73,1130.19,1110.91,1127.67,2188799
2021-10-18,1127.67,1131.34,1095.85,1112.5,2548091
2021-10-19,1112.5,1128.54,1107.66,1121.65,2100852
2021-10-20,1121.65,1134.08,1116.79,1119.18,4405646
2021-10-21,1119.18,1128.57,1103.55,1127.87,1516784
2021-10-22,1127.87,1132.99,1100.74,1115.69,2775388
2021-10-25,1115.69,1128.21,1102.6,1126.05,3091078
2021-10-26,1126.05,1142.54,1122.05,1142.01,2289103
2021-10-27,1142.01,1152.66,1128.8,1132.19,5253790
2021-10-28,1132.19,1155.03,1128.98,1139.33,1527917
2021-10-29,1139.33,1142.28,1125.78,1141.48,3739192
2021-11-01,1141.48,1156.41,1135.63,1142.89,1697880
2021-11-02,1142.89,1169.2,1138.4,1155.79,5587024
2021-11-03,1155.79,1169.67,1144.48,1167.71,1361588
2021-11-04,1167.71,1183.43,1149.82,1166.47,5113592
2021-11-05,1166.47,1183.6,1150.16,1164.73,4498991
2021-11-08,1164.73,1167.34,1153.93,1165.77,1841098
2021-11-09,1165.77,1181.01,1149.91,1158.4,5192403
2021-11-10,1158.4,1166.59,1145.99,1153.66,5810264
2021-11-11,1153.66,1167.55,1128.86,1144.81,5601115
2021-11-12,1144.81,1156.44,1119.8,1134.79,2773291
2021-11-15,1134.79,1144.28,1128.89,1143.72,5083111
2021-11-16,1143.72,1167.83,1128.66,1160.62,3942464
2021-11-17,1160.62,1186.54,1155.11,1171.77,5756846
