date,open,high,low,close,volume
2020-02-17,1441.01,1446.09,1425.35,1434.87,3569570
2020-02-18,1434.87,1451.35,1420.64,1429.47,2839724
2020-02-19,1429.47,1450.58,1389.95,1411.07,1565131
2020-02-20,1411.07,1424.36,1399.2,1417.6,5540799
2020-02-21,1417.6,1418.8,1409.2,1416.02,1871869
2020-02-24,1416.02,1426.87,1413.92,1425.51,1099983
2020-02-25,1425.51,1433.06,1393.07,1408.64,3619753
2020-02-26,1408.64,1414.52,1381.56,1390.01,1117188
2020-02-27,1390.01,1426.01,1384.48,1408.29,4368995
2020-02-28,1408.29,1414.76,1395.69,1410.83,5243681
2020-03-02,1410.83,1441.71,1392.49,1420.54,5775975
2020-03-03,1420.54,1458.43,1413.11,1441.22,3136931
2020-03-04,1441.22,1457.22,1406.58,1424.06,4346692
2020-03-05,1424.06,1444.21,1418.69,1428.05,5525888
2020-03-06,1428.05,1448.23,1413.15,1421.21,5206229
2020-03-09,1421.21,1449.79,1420.61,1435.75,2597166
2020-03-10,1435.75,1466.92,1425.75,1445.96,4276170
2020-03-11,1445.96,1467.99,1428.86,1447.62,3133802
2020-03-12,1447.62,1457.86,1436.86,1451.2,3989238
2020-03-13,1451.2,1457.07,1419.9,1431.45,4766841
2020-03-16,1431.45,1456.28,1417.34,1447.84,3376749
2020-03-17,1447.84,1455.8,1433.65,1435.86,4554192
2020-03-18,1435.86,1447.01,1398.26,1417.91,3868813
2020-03-19,1417.91,1424.23,1395.29,1407.28,4147780
2020-03-20,1407.28,1432.09,1391.23,1427.13,2502396
2020-03-23,1427.13,1429.02,1399.54,1413.21,1161811
2020-03-24,1413.21,1436.3,1410.54,1431.59,4619778
2020-03-25,1431.59,1448.22,1425.46,1433.47,3653017
2020-03-26,1433.47,1463.94,1422.62,1449.54,1860565
2020-03-27,1449.54,1476.19,1442.28,1459.28,3465594
2020-03-30,1459.28,1476.27,1457.99,1475.5,2715023
2020-03-31,1475.5,1510.98,1472.13,1493.17,2157762
2020-04-01,1493.17,1523.63,1492.23,1503.22,5273994
2020-04-02,1503.22,1513.24,1481.33,1508.94,4998772
2020-04-03,1508.94,1511.88,1505.06,1508.72,3863898
2020-04-06,1508.72,1519.7,1501.78,1519.03,2718278
2020-04-07,1519.03,1551.83,1496.25,1534.6,2447258
2020-04-08,1534.6,1558.16,1520.49,1550.06,3976412
2020-04-09,1550.06,1590.67,1537.25,1570.26,2793052
2020-04-10,1570.26,1575.68,1539.01,1555.5,3435959
2020-04-13,1555.5,1561.84,1542.82,1543.96,1092845
2020-04-14,1543.96,1545.73,1515.34,1525.87,5329324
2020-04-15,1525.87,1540.18,1512.11,1531,2770888
2020-04-16,1531,1553.26,1522.94,1539.42,5171954
2020-04-17,1539.42,1565.74,1520.9,1545.29,1775791
2020-04-20,1545.29,1577.68,1523.44,1557.54,2885300
2020-04-21,1557.54,1574.05,1540.51,1546.72,3933076
2020-04-22,1546.72,1555.65,1522.38,1535.68,2400583
2020-04-23,1535.68,1568.05,1528.2,1556.01,5674137
2020-04-24,1556.01,1580.26,1551.09,1563.71,4484703
2020-04-27,1563.71,1580.07,1540.78,1563.84,3866568
2020-04-28,1563.84,1594.76,1553.87,1573.39,3251999
2020-04-29,1573.39,1600.65,1565.88,1591.84,4746460
2020-04-30,1591.84,1591.99,1574.93,1585.67,3157551
2020-05-01,1585.67,1592.89,1578.82,1581.63,1102168
2020-05-04,1581.63,1599.76,1569.04,1579.18,2854859
2020-05-05,1579.18,1621.43,1557.87,1600.27,2475636
2020-05-06,1600.27,1609.57,1567.17,1586.97,4555775
2020-05-07,1586.97,1608.69,1568.8,1582.33,2093121
2020-05-08,1582.33,1593.49,1571.13,1579.36,4383231
2020-05-11,1579.36,1588.57,1571.02,1575.27,3994612
2020-05-12,1575.27,1597.82,1539.63,1556.87,4546810
2020-05-13,1556.87,1563.31,1527.43,1546.13,5585003
2020-05-14,1546.13,1555.09,1523.43,1525.32,5166861
2020-05-15,1525.32,1542.92,1519.4,1525.71,5435007
2020-05-18,1525.71,1554.85,1524.2,1541.95,5331975
2020-05-19,1541.95,1547.55,1527.16,1543,1391627
2020-05-20,1543,1558.49,1523.23,1540.07,5642169
2020-05-21,1540.07,1545.66,1509.72,1526.62,4206670
2020-05-22,1526.62,1546.1,1521.03,1545.99,2151382
2020-05-25,1545.99,1552.23,1517.2,1535.72,1057007
2020-05-26,1535.72,1563.6,1535,1542.46,4147018
2020-05-27,1542.46,1543.57,1527.41,1538.2,4567704
2020-05-28,1538.2,1545.73,1528.66,1538.23,4478387
2020-05-29,1538.23,1541.29,1524.69,1527.74,4945749
2020-06-01,1527.74,1542.44,1510.48,1516.91,5649052
2020-06-02,1516.91,1527.56,1491.56,1509.81,4473027
2020-06-03,1509.81,1522.4,1496.25,1498.62,5228287
2020-06-04,1498.62,1536.98,1497.44,1520.41,4113610
2020-06-05,1520.41,1532.37,1483.01,1502.62,4241552
2020-06-08,1502.62,1507.35,1482.75,1488,1875098
2020-06-09,1488,1498.24,1485.61,1491.37,1262128
2020-06-10,1491.37,1507.7,1470.55,1475.26,4531509
2020-06-11,1475.26,1500.98,1455.54,1490.06,2737191
2020-06-12,1490.06,1502.68,1469.11,1486.32,5264416
2020-06-15,1486.32,1502.41,1477.87,1483.23,2502732
2020-06-16,1483.23,1497.45,1462.46,1474.6,1559398
2020-06-17,1474.6,1475.64,1455.53,1469.32,1390394
2020-06-18,1469.32,1483.74,1438.41,1460.11,2685538
2020-06-19,1460.11,1483.18,1449.71,1472.73,2650781
2020-06-22,1472.73,1502.24,1460.62,1492.96,3011171
2020-06-23,1492.96,1500.92,1473.35,1487.18,1604485
2020-06-24,1487.18,1515.6,1484.64,1506.74,1504652
2020-06-25,1506.74,1508.67,1490.43,1500.39,4120344
2020-06-26,1500.39,1520,1498.27,1511.43,3385799
2020-06-29,1511.43,1527.27,1494.01,1518.01,1334378
2020-06-30,1518.01,1563.16,1504.75,1540.74,1612767
2020-07-01,1540.74,1559.48,1539.34,1553.49,4324330
2020-07-02,1553.49,1558.11,1540.65,1550.02,4002370
2020-07-03,1550.02,1572.72,1530.92,1535.44,1719040
2020-07-06,1535.44,1562.99,1528.96,1558.64,1155726
2020-07-07,1558.64,1569.84,1551.18,1557.62,5033269
2020-07-08,1557.62,1557.82,1552.56,1555.45,4816803
2020-07-09,1555.45,1584.04,1548.46,1570.51,3856288
2020-07-10,1570.51,1579.36,1546.15,1553.88,3914042
2020-07-13,1553.88,1569.51,1526.55,1543.75,1644571
2020-07-14,1543.75,1559.07,1535.66,1552.19,5435536
2020-07-15,1552.19,1570.11,1552.07,1558.29,3794932
2020-07-16,1558.29,1586.64,1536.49,1577.35,5466653
2020-07-17,1577.35,1589.26,1547.03,1564.49,1938274
2020-07-20,1564.49,1603.04,1554.07,1584.9,5634568
2020-07-21,1584.9,1597.04,1569.6,1592.43,5056730
2020-07-22,1592.43,1613.7,1570.85,1583.49,5043407
2020-07-23,1583.49,1589.56,1572.21,1584.9,4655030
2020-07-24,1584.9,1607.89,1544.33,1562.94,5714129
2020-07-27,1562.94,1584.47,1537.12,1543.93,1319371
2020-07-28,1543.93,1565.31,1521.48,1546.46,3095982
2020-07-29,1546.46,1551.95,1544.2,1544.42,2617371
2020-07-30,1544.42,1559.09,1538.56,1551.44,4546070
2020-07-31,1551.44,1586.16,1539.18,1564.46,2623873
2020-08-03,1564.46,1584.96,1559.96,1564.83,2317177
2020-08-04,1564.83,1580.26,1549.57,1568.66,2943275
2020-08-05,1568.66,1574.09,1543.27,1552.01,2051893
2020-08-06,1552.01,1586.21,1539.66,1568.58,5404903
2020-08-07,1568.58,1597.33,1563.97,1576.2,5961794
2020-08-10,1576.2,1590.48,1555.18,1580.78,3181575
2020-08-11,1580.78,1596.8,1545.99,1565.02,2235096
2020-08-12,1565.02,1591.36,1551.17,1573.13,5020801
2020-08-13,1573.13,1585.66,1554.23,1575.18,2722294
2020-08-14,1575.18,1581.93,1549.57,1567.63,1935932
2020-08-17,1567.63,1585.67,1530.35,1547.08,1789858
2020-08-18,1547.08,1560.29,1503.56,1526.28,4537509
2020-08-19,1526.28,1558.91,1513.57,1549.42,5181231
2020-08-20,1549.42,1580.35,1539.52,1563.86,1170223
2020-08-21,1563.86,1585.87,1532.83,1550.2,2746368
2020-08-24,1550.2,1567.75,1519.32,1539.24,4882823
2020-08-25,1539.24,1566.1,1530.39,1550.41,2894711
2020-08-26,1550.41,1574.03,1537.37,1569.15,3401037
2020-08-27,1569.15,1594.49,1552.88,1586.52,3593583
2020-08-28,1586.52,1594.8,1558.93,1567.12,3781460
2020-08-31,1567.12,1577.89,1560.21,1572.8,1653564
2020-09-01,1572.8,1597.32,1557.23,1592.19,5205278
2020-09-02,1592.19,1616.54,1573.92,1599.07,4289214
2020-09-03,1599.07,1612.9,1573.7,1593.61,4880613
2020-09-04,1593.61,1611.76,1562.02,1584.77,5388016
2020-09-07,1584.77,1619.88,1572.29,1603.8,1641353
2020-09-08,1603.8,1635.39,1603.52,1621.38,5165132
2020-09-09,1621.38,1633.58,1600.06,1630.91,1140632
2020-09-10,1630.91,1643.1,1615.53,1642.74,1612886
2020-09-11,1642.74,1656.6,1610.15,1626.88,1994736
2020-09-14,1626.88,1641.35,1612.47,1637.95,4023252
2020-09-15,1637.95,1639.45,1608.33,1632.08,1920825
2020-09-16,1632.08,1638.49,1613.82,1621.52,4402415
2020-09-17,1621.52,1645.38,1606.76,1640.92,4156734
2020-09-18,1640.92,1653.21,1602.6,1619.64,1300313
2020-09-21,1619.64,1638.29,1607.67,1619.3,2568788
2020-09-22,1619.3,1642.98,1596.28,1611.82,1432222
2020-09-23,1611.82,1641.55,1591.9,1630.76,1123029
2020-09-24,1630.76,1641.71,1614.78,1634.17,1127299
2020-09-25,1634.17,1668.74,1629.39,1654.95,3778082
2020-09-28,1654.95,1669.66,1637.88,1643.31,4045768
2020-09-29,1643.31,1666.05,1619.27,1621.91,3779198
2020-09-30,1621.91,1659.98,1612.6,1647.03,4650147
2020-10-01,1647.03,1666.13,1628.3,1653.2,5694553
2020-10-02,1653.2,1662.53,1618.9,1642.84,4699615
2020-10-05,1642.84,1677.54,1622.27,1662.93,3916343
2020-10-06,1662.93,1709.36,1659.44,1688.68,4087592
2020-10-07,1688.68,1720.93,1679.31,1696.44,3540841
2020-10-08,1696.44,1717.92,1688.16,1712.02,3366544
2020-10-09,1712.02,1740.61,1695.55,1733.65,2514330
2020-10-12,1733.65,1736.76,1705.55,1722.74,2683790
2020-10-13,1722.74,1752.33,1717.32,1744.12,5397683
2020-10-14,1744.12,1748.12,1722.61,1738.56,3037941
2020-10-15,1738.56,1760.02,1728.62,1731.12,3513424
2020-10-16,1731.12,1741.77,1713.84,1738.66,4055081
2020-10-19,1738.66,1763.43,1711.38,1731.89,5550316
2020-10-20,1731.89,1751.86,1712.58,1729.43,4656005
2020-10-21,1729.43,1731.94,1709.75,1719.88,5782387
2020-10-22,1719.88,1735.49,1711.3,1721.83,3345670
2020-10-23,1721.83,1739.13,1701.8,1735.16,2532402
2020-10-26,1735.16,1750.51,1695.79,1711.14,2198230
2020-10-27,1711.14,1735.77,1689.01,1724.06,2538812
2020-10-28,1724.06,1736.92,1714.54,1728.49,1078753
2020-10-29,1728.49,1742.54,1714,1740.96,5937748
2020-10-30,1740.96,1763.73,1725.84,1754.97,1614220
2020-11-02,1754.97,1766.74,1748.49,1763.34,5780148
2020-11-03,1763.34,1805.48,1741.02,1790.34,3808496
2020-11-04,1790.34,1808.46,1765.24,1790.33,3348717
2020-11-05,1790.33,1828.65,1773.81,1817.21,5685382
2020-11-06,1817.21,1837.78,1812.92,1815.3,5769557
2020-11-09,1815.3,1819.55,1796.51,1810.4,4419047
2020-11-10,1810.4,1834.2,1791.36,1827.12,4269325
2020-11-11,1827.12,1843.73,1824.29,1828.75,2437361
2020-11-12,1828.75,1835.28,1820.55,1832.35,3730369
2020-11-13,1832.35,1877.42,1828.64,1853.46,3926839
2020-11-16,1853.46,1874.98,1835.53,1842.15,1894344
2020-11-17,1842.15,1860.85,1808,1829.49,1107490
2020-11-18,1829.49,1855.94,1809.91,1820.67,3223488
2020-11-19,1820.67,1837.36,1783.74,1796.37,5640528
2020-11-20,1796.37,1832.11,1792.88,1806.77,5314775
2020-11-23,1806.77,1830.05,1796.29,1817.89,1466433
2020-11-24,1817.89,1851.64,1815.86,1839.1,3150167
2020-11-25,1839.1,1861.68,1825.72,1844.29,1259709
2020-11-26,1844.29,1883.49,1826.28,1872.33,3859533
2020-11-27,1872.33,1890.98,1846.5,1847.38,4879696
2020-11-30,1847.38,1870.59,1814.81,1832.57,2600987
2020-12-01,1832.57,1845.7,1810.51,1837.02,5001161
2020-12-02,1837.02,1856.79,1830.46,1838.34,3624829
2020-12-03,1838.34,1851.32,1792.35,1817.43,4059423
2020-12-04,1817.43,1848.79,1793.1,1842.86,3218243
2020-12-07,1842.86,1865.1,1831.86,1838.68,4014595
2020-12-08,1838.68,1844.11,1805.24,1826.65,4689857
2020-12-09,1826.65,1828.44,1789.16,1805.04,3218008
2020-12-10,1805.04,1816.94,1778.52,1812.33,2052517
2020-12-11,1812.33,1858.22,1801.99,1836.99,2033195
2020-12-14,1836.99,1886.29,1831.81,1864.67,4357517
2020-12-15,1864.67,1910.39,1839.98,1891.42,3255947
2020-12-16,1891.42,1913.03,1852.43,1872.23,3761186
2020-12-17,1872.23,1873.79,1858.94,1870.71,5971722
2020-12-18,1870.71,1915.23,1856.72,1897.05,4973244
2020-12-21,1897.05,1930.05,1886.17,1907.44,5276498
2020-12-22,1907.44,1915.24,1860.65,1881.26,1004821
2020-12-23,1881.26,1884.17,1862.24,1865.92,4506288
2020-12-24,1865.92,1867.58,1830.85,1841.27,4187257
2020-12-25,1841.27,1872.56,1832.65,1850.48,5858243
2020-12-28,1850.48,1861.44,1829.73,1851.6,2616444
2020-12-29,1851.6,1870.58,1842.55,1853.55,2998423
2020-12-30,1853.55,1875.76,1845.17,1854.73,5859060
2020-12-31,1854.73,1878.11,1832.42,1841.66,1262027
2021-01-01,1841.66,1874.12,1833.47,1858.23,2828364
2021-01-04,1858.23,1906.93,1832.27,1879.66,5841218
2021-01-05,1879.66,1896.32,1845.14,1867.86,4387549
2021-01-06,1867.86,1903.07,1850.61,1891.92,3699753
2021-01-07,1891.92,1928.5,1882.25,1918.77,3104365
2021-01-08,1918.77,1933.9,1897.88,1926.52,5714293
2021-01-11,1926.52,1942.18,1917.16,1935.06,2261254
2021-01-12,1935.06,1957.47,1909.44,1940.87,1590424
2021-01-13,1940.87,1957.46,1927.59,1951.01,3513651
2021-01-14,1951.01,1964.87,1921.41,1945.64,5618911
2021-01-15,1945.64,1950.42,1893.25,1918.08,5352202
2021-01-18,1918.08,1936.96,1915.97,1918.88,2661516
2021-01-19,1918.88,1941.23,1884.24,1892.53,3487663
2021-01-20,1892.53,1901.11,1857.97,1867.13,2625952
2021-01-21,1867.13,1876.88,1858.14,1866.86,1280326
2021-01-22,1866.86,1890.55,1840.51,1856.26,2701816
2021-01-25,1856.26,1877.89,1833.67,1856.54,3168904
2021-01-26,1856.54,1870.54,1842.89,1860.79,2934440
2021-01-27,1860.79,1881.72,1844.83,1857.97,1033754
2021-01-28,1857.97,1872.79,1835.9,1856.99,5520033
2021-01-29,1856.99,1890.85,1855.51,1865.89,5517255
2021-02-01,1865.89,1866.51,1855.57,1855.96,5149065
2021-02-02,1855.96,1873.18,1838.96,1866.49,2254856
2021-02-03,1866.49,1873.4,1842.56,1843.8,3668424
2021-02-04,1843.8,1876.54,1816.76,1852.79,5802656
2021-02-05,1852.79,1882.44,1838.32,1862.16,3500578
2021-02-08,1862.16,1882.02,1841.7,1860.15,3504965
2021-02-09,1860.15,1874.27,1837.09,1843.93,5154982
2021-02-10,1843.93,1864.73,1823.5,1848.18,3573503
2021-02-11,1848.18,1860.21,1830.2,1853.39,5385359
2021-02-12,1853.39,1896.96,1845.84,1879.32,4547147
2021-02-15,1879.32,1895.4,1863.93,1873.68,2821988
2021-02-16,1873.68,1887.59,1861.54,1871.01,4211645
2021-02-17,1871.01,1901.02,1845.61,1879.1,4516921
2021-02-18,1879.1,1897.31,1856.47,1896.04,3253043
2021-02-19,1896.04,1914.62,1867.44,1890.33,4468680
2021-02-22,1890.33,1904.96,1873.67,1898.51,3095531
2021-02-23,1898.51,1943.45,1883.22,1923.48,5035959
2021-02-24,1923.48,1929.3,1910.02,1923.15,4105241
2021-02-25,1923.15,1955.13,1906.68,1950.8,1703679
2021-02-26,1950.8,1971.38,1942.66,1943.19,5306721
2021-03-01,1943.19,1970.86,1929.96,1951.08,3378199
2021-03-02,1951.08,1969.81,1921.86,1927.72,5130970
2021-03-03,1927.72,1971.47,1902.2,1948.83,2118247
2021-03-04,1948.83,1984.44,1931.26,1972.13,1364496
2021-03-05,1972.13,1977.61,1945.95,1956.59,5558261
2021-03-08,1956.59,1958.55,1912.83,1936.74,3513347
2021-03-09,1936.74,1953.77,1908.98,1930.13,3736759
2021-03-10,1930.13,1940.03,1909.02,1922.28,4537498
2021-03-11,1922.28,1956.87,1904,1949.32,2993901
2021-03-12,1949.32,1960.5,1916.28,1938.81,3073408
2021-03-15,1938.81,1968.1,1933.7,1943.11,1971162
2021-03-16,1943.11,1952.95,1935.07,1942.36,4031809
2021-03-17,1942.36,1963.69,1915.49,1921.7,2462676
2021-03-18,1921.7,1950.25,1903.58,1930.98,2361068
2021-03-19,1930.98,1934,1899.92,1908.72,2855408
2021-03-22,1908.72,1939.52,1906.99,1925.4,5268223
2021-03-23,1925.4,1942.85,1894.56,1909.68,4025555
2021-03-24,1909.68,1924.98,1873.67,1888,1374010
2021-03-25,1888,1893.7,1853.46,1872.1,2197246
2021-03-26,1872.1,1877.89,1848.6,1869.07,1392697
2021-03-29,1869.07,1873.4,1837.51,1842.84,2739962
2021-03-30,1842.84,1859.21,1839.61,1855.64,4530759
2021-03-31,1855.64,1867.3,1819.94,1845.38,1290905
2021-04-01,1845.38,1879.66,1836.82,1865.9,3316620
2021-04-02,1865.9,1883.75,1816.39,1844.05,3453455
2021-04-05,1844.05,1850.36,1795.96,1820.09,4196290
2021-04-06,1820.09,1834.42,1789.16,1794.54,1535468
2021-04-07,1794.54,1824.47,1782.15,1818.5,1495681
2021-04-08,1818.5,1843.89,1796.2,1802.43,2413408
2021-04-09,1802.43,1825.22,1773.59,1778.25,4413630
2021-04-12,1778.25,1803.75,1753.85,1783.53,5217166
2021-04-13,1783.53,1796.89,1768.29,1789.03,3129267
2021-04-14,1789.03,1814.84,1775.14,1780.49,4044921
2021-04-15,1780.49,1800.13,1743.53,1765.5,3062780
2021-04-16,1765.5,1790.82,1759.65,1784.1,4487403
2021-04-19,1784.1,1792.32,1767.62,1788.25,4886146
2021-04-20,1788.25,1830.5,1766.82,1810.43,1631014
2021-04-21,1810.43,1826.34,1785.9,1789.33,3954769
2021-04-22,1789.33,1802,1762.25,1772.28,2973915
2021-04-23,1772.28,1782.21,1734.29,1753.11,4976815
2021-04-26,1753.11,1783.74,1737.01,1763.01,2389591
2021-04-27,1763.01,1799.29,1750.68,1789.09,2468348
2021-04-28,1789.09,1827.8,1773.92,1801.18,4123822
2021-04-29,1801.18,1805.47,1778.22,1797.73,4942623
2021-04-30,1797.73,1830.43,1793.17,1811.46,5806843
2021-05-03,1811.46,1835.43,1809.21,1824.66,5748269
2021-05-04,1824.66,1856.5,1822.23,1843.96,2395333
2021-05-05,1843.96,1860.83,1810.59,1832.6,2658594
2021-05-06,1832.6,1851.63,1792.59,1817.23,3158878
2021-05-07,1817.23,1862.66,1795.97,1837.6,3032429
2021-05-10,1837.6,1865.99,1833.57,1855.76,3593857
2021-05-11,1855.76,1902.46,1828.09,1884.24,1710688
2021-05-12,1884.24,1935.42,1881.2,1908.42,5507457
2021-05-13,1908.42,1917.22,1889.71,1901.99,5843512
2021-05-14,1901.99,1946.12,1892.98,1930.65,4564259
2021-05-17,1930.65,1978.48,1917.58,1955.08,5992497
2021-05-18,1955.08,1984.38,1938.52,1972.68,1089188
2021-05-19,1972.68,1997.3,1954.07,1991.45,4978316
2021-05-20,1991.45,2027.15,1979.92,2005.42,5262849
2021-05-21,2005.42,2012.74,1975.62,1985.1,1460467
2021-05-24,1985.1,2012.1,1958.63,2005.06,3187510
2021-05-25,2005.06,2033.23,1962.7,1982.12,4109843
2021-05-26,1982.12,2004.4,1956.05,1978.98,3096329
2021-05-27,1978.98,2001.28,1958.79,1986.14,1397754
2021-05-28,1986.14,2002.35,1951.71,1958.22,3248683
2021-05-31,1958.22,2001.88,1949.96,1972.56,3283481
2021-06-01,1972.56,1992.88,1947.72,1985.3,2751493
2021-06-02,1985.3,2008.38,1968.37,1984.64,4544287
2021-06-03,1984.64,2015.77,1978.77,2001.73,1195044
2021-06-04,2001.73,2026.12,1989.02,2010.3,2833793
2021-06-07,2010.3,2013.98,1977.6,1988.24,3406585
2021-06-08,1988.24,2014.48,1958.43,1989.2,5134195
2021-06-09,1989.2,2005.44,1976.81,2001.46,4885395
2021-06-10,2001.46,2023.26,1966.49,1994.79,5058992
2021-06-11,1994.79,2023.95,1965.08,2019.7,5390492
2021-06-14,2019.7,2035.44,1987.85,2002.75,4875307
2021-06-15,2002.75,2017.24,1981.97,2001.47,5668495
2021-06-16,2001.47,2031.38,1983.18,2013.63,1221020
2021-06-17,2013.63,2065.69,1987.67,2041.41,2620008
2021-06-18,2041.41,2045.43,2024.79,2042.48,4195073
2021-06-21,2042.48,2094.55,2028.89,2069.42,2645307
2021-06-22,2069.42,2076.47,2039.26,2072.83,4876400
2021-06-23,2072.83,2098.31,2046.78,2051.23,1099882
2021-06-24,2051.23,2073.51,2043.66,2067.61,1203659
2021-06-25,2067.61,2086.15,2066.96,2073.78,2189807
2021-06-28,2073.78,2101.83,2056.03,2070.01,5870349
2021-06-29,2070.01,2085.05,2051.07,2052.14,2726775
2021-06-30,2052.14,2060.67,2021.71,2046.21,2720993
2021-07-01,2046.21,2081.15,2039.72,2074.95,1026699
2021-07-02,2074.95,2103.51,2070.59,2091.65,2411614
2021-07-05,2091.65,2096.11,2035.53,2061.61,4100786
2021-07-06,2061.61,2103.9,2054.55,2092.73,5437716
2021-07-07,2092.73,2129.74,2075.23,2121.55,5440287
2021-07-08,2121.55,2141.14,2117.22,2128.01,4398937
2021-07-09,2128.01,2128.16,2095.97,2109.37,2863683
2021-07-12,2109.37,2143.7,2079.4,2116.03,5629173
2021-07-13,2116.03,2119.46,2103.29,2117.6,4331151
2021-07-14,2117.6,2149,2092.91,2108.27,1058753
2021-07-15,2108.27,2118.52,2081.51,2109.06,4164195
2021-07-16,2109.06,2128.95,2069.27,2086.78,2513848
2021-07-19,2086.78,2106.05,2058.13,2097.41,1337197
2021-07-20,2097.41,2105.13,2089.16,2095.78,3869838
2021-07-21,2095.78,2137.95,2095.73,2107.98,4326302
2021-07-22,2107.98,2127.9,2071.6,2079.74,1933245
2021-07-23,2079.74,2110.28,2021.16,2050.46,5602354
2021-07-26,2050.46,2052.2,2027.23,2042.75,1603674
2021-07-27,2042.75,2053.7,2008.14,2025.15,1962440
2021-07-28,2025.15,2041.82,2000.39,2005.05,5932097
2021-07-29,2005.05,2038.91,1990.14,2021.4,4627935
2021-07-30,2021.4,2070.08,1998.55,2049.51,5872733
2021-08-02,2049.51,2051.86,2030.16,2032.67,2566688
2021-08-03,2032.67,2052.79,1990.95,2019.58,1777885
2021-08-04,2019.58,2045.78,2000.5,2038.1,2609267
2021-08-05,2038.1,2048.87,2003.14,2032.64,4382438
2021-08-06,2032.64,2068.34,2009.3,2047.79,3309477
2021-08-09,2047.79,2063.99,2007.67,2023.02,4072868
2021-08-10,2023.02,2049.47,1983.29,2002.5,3969137
2021-08-11,2002.5,2024,1985.95,2001.23,2568656
2021-08-12,2001.23,2028.47,1985.47,2025.31,3478228
2021-08-13,2025.31,2036.35,1993.78,2015.36,5981847
2021-08-16,2015.36,2060.96,1996.38,2045.81,2800193
2021-08-17,2045.81,2058.31,2016.89,2026.88,2686134
2021-08-18,2026.88,2045.02,2023.6,2044.65,1813443
2021-08-19,2044.65,2056.55,2018.91,2034.11,4423031
2021-08-20,2034.11,2059.7,1988.03,2015.68,4341872
2021-08-23,2015.68,2029.15,1999.9,2008.99,1389694
2021-08-24,2008.99,2047.56,1990.75,2035.39,2250207
2021-08-25,2035.39,2056.78,2024.54,2033.33,1012736
2021-08-26,2033.33,2074.92,2012.67,2053.56,2825731
2021-08-27,2053.56,2064.39,1994.83,2024.88,5927829
2021-08-30,2024.88,2047.13,2013.45,2020.4,2221612
2021-08-31,2020.4,2020.8,2002.01,2011.1,4502900
2021-09-01,2011.1,2037.73,1997.27,2021.32,4696258
2021-09-02,2021.32,2035.55,2017.01,2028.75,3045475
2021-09-03,2028.75,2056.09,2015.8,2039.88,5841887
2021-09-06,2039.88,2066.27,2012.22,2042.44,1473535
2021-09-07,2042.44,2086.5,2019.03,2058.46,3907171
2021-09-08,2058.46,2060.81,2014.82,2039.17,5716083
2021-09-09,2039.17,2072.11,2017.83,2049.06,3774853
2021-09-10,2049.06,2067.19,2015.51,2043.67,1438309
2021-09-13,2043.67,2053.09,2032.56,2034.67,3618054
2021-09-14,2034.67,2054.47,2004.29,2025.47,1113203
2021-09-15,2025.47,2041.56,2023.48,2028.11,2894537
2021-09-16,2028.11,2030.95,2012.97,2017.11,5022078
2021-09-17,2017.11,2047.21,2016.44,2037.36,1871221
2021-09-20,2037.36,2053.84,2008.55,2039.96,3683433
2021-09-21,2039.96,2040.97,1989.2,2016.28,5535947
2021-09-22,2016.28,2043.71,1974.32,1995.33,2048050
2021-09-23,1995.33,2034.38,1985.13,2021.53,2520133
