date,open,high,low,close,volume
2020-02-25,2295.92,2314.77,2286.28,2310.73,1846399
2020-02-26,2310.73,2322.13,2277.9,2283.42,4530040
2020-02-27,2283.42,2317.23,2255.01,2310.63,3491078
2020-02-28,2310.63,2325.06,2305.56,2312.87,5174470
2020-03-02,2312.87,2314.78,2257.07,2284.14,4381956
2020-03-03,2284.14,2289.94,2231.11,2258.59,1209580
2020-03-04,2258.59,2283.31,2235,2258.8,2604813
2020-03-05,2258.8,2291.21,2222.02,2254.68,4893867
2020-03-06,2254.68,2304.21,2243.07,2279.49,1459898
2020-03-09,2279.49,2320.23,2253.66,2308.46,2954395
2020-03-10,2308.46,2339.3,2283.4,2310.14,5208426
2020-03-11,2310.14,2324.05,2287.97,2291.03,5269449
2020-03-12,2291.03,2293.19,2268.49,2280.65,4145637
2020-03-13,2280.65,2306.4,2258.46,2298.95,5160846
2020-03-16,2298.95,2320.87,2277.52,2284.46,4801200
2020-03-17,2284.46,2309.77,2246.45,2275.91,4601216
2020-03-18,2275.91,2302.04,2244.52,2252.02,2322380
2020-03-19,2252.02,2284.96,2196.85,2222.87,5299356
2020-03-20,2222.87,2272.43,2203.01,2247.99,2022009
2020-03-23,2247.99,2258.76,2234.2,2241.53,4992436
2020-03-24,2241.53,2271.25,2206.71,2221.03,5012209
2020-03-25,2221.03,2232.62,2205.47,2231.67,5635430
2020-03-26,2231.67,2238.2,2220.99,2235.48,3145268
2020-03-27,2235.48,2242.39,2195.21,2210.42,4388544
2020-03-30,2210.42,2236.13,2192.63,2195.46,1324925
2020-03-31,2195.46,2218.95,2168.83,2177.22,5398636
2020-04-01,2177.22,2214.2,2147.92,2183.61,1098485
2020-04-02,2183.61,2196.71,2126.84,2155.29,4222912
2020-04-03,2155.29,2181.77,2151.57,2156.45,3786213
2020-04-06,2156.45,2181.05,2135.03,2162.73,5955067
2020-04-07,2162.73,2205.96,2139.49,2194.11,3710938
2020-04-08,2194.11,2222.55,2164.61,2198.64,1374000
2020-04-09,2198.64,2198.93,2171.17,2177.92,5843927
2020-04-10,2177.92,2190.16,2149.76,2171.31,4053697
2020-04-13,2171.31,2194.68,2167.89,2185.6,2812091
2020-04-14,2185.6,2197.64,2144.8,2164.99,4837628
2020-04-15,2164.99,2202.93,2158.48,2185.98,2872290
2020-04-16,2185.98,2195.71,2185.23,2188.32,4888728
2020-04-17,2188.32,2212.29,2157.4,2194.39,4205231
2020-04-20,2194.39,2205.56,2161.49,2167.11,1024182
2020-04-21,2167.11,2188.6,2148.62,2154.62,2170056
2020-04-22,2154.62,2164.97,2100.96,2125.39,4208288
2020-04-23,2125.39,2141.68,2098.14,2116.54,3199215
2020-04-24,2116.54,2122.37,2096.15,2114.16,3222293
2020-04-27,2114.16,2131.08,2056.12,2084.76,1089348
2020-04-28,2084.76,2095.42,2073.48,2075.69,4870394
2020-04-29,2075.69,2116.64,2068.06,2104.68,4785241
2020-04-30,2104.68,2132.19,2098.44,2119.33,5328828
2020-05-01,2119.33,2179.53,2096.47,2147.49,5525439
2020-05-04,2147.49,2199.8,2128.37,2168.95,5768443
2020-05-05,2168.95,2182.47,2147.53,2179.74,1423735
2020-05-06,2179.74,2196.97,2157.25,2170.79,4683605
2020-05-07,2170.79,2192.3,2126.2,2144.17,5684129
2020-05-08,2144.17,2166.85,2125.23,2128.17,2922408
2020-05-11,2128.17,2161.28,2098.25,2160.42,1292061
2020-05-12,2160.42,2198.06,2158.91,2176.89,3842408
2020-05-13,2176.89,2188.93,2159.93,2176.36,2140887
2020-05-14,2176.36,2218.21,2170.56,2208.94,4079590
2020-05-15,2208.94,2240.74,2186.18,2225.87,4448112
2020-05-18,2225.87,2255.85,2196.79,2226.15,4734319
2020-05-19,2226.15,2245.01,2210.03,2230.24,3008814
2020-05-20,2230.24,2240.61,2222.43,2226.77,5428008
2020-05-21,2226.77,2230.21,2212.49,2215.27,4711841
2020-05-22,2215.27,2253.52,2208.4,2248.79,1138531
2020-05-25,2248.79,2267.86,2243.79,2260.95,4099738
2020-05-26,2260.95,2280.32,2258.82,2259.56,1020234
2020-05-27,2259.56,2272.68,2212.24,2228.01,5555614
2020-05-28,2228.01,2257.76,2196.89,2212.2,4844629
2020-05-29,2212.2,2227.64,2196.8,2202.67,2679453
2020-06-01,2202.67,2231.97,2185.58,2191.67,2389339
2020-06-02,2191.67,2212.48,2165.32,2168.29,3607315
2020-06-03,2168.29,2192.27,2127.29,2151.99,3308394
2020-06-04,2151.99,2166.61,2134.55,2149.29,1803197
2020-06-05,2149.29,2190.23,2134.18,2174.22,1471011
2020-06-08,2174.22,2192.35,2153.53,2159.66,1881819
2020-06-09,2159.66,2182.33,2108.43,2138.18,1814797
2020-06-10,2138.18,2172.03,2119.71,2162.56,3179667
2020-06-11,2162.56,2191.39,2154.41,2179.06,1515819
2020-06-12,2179.06,2223.9,2158.01,2204.96,4587995
2020-06-15,2204.96,2241.17,2201.46,2218.67,1006429
2020-06-16,2218.67,2260.79,2206.55,2227.49,4576285
2020-06-17,2227.49,2242.52,2188.87,2217.09,5761130
2020-06-18,2217.09,2224.95,2184.82,2189.33,5348573
2020-06-19,2189.33,2221.74,2162.05,2177.26,4364978
2020-06-22,2177.26,2195.69,2133.22,2148.36,1197171
2020-06-23,2148.36,2196.55,2123.67,2167.11,1857501
2020-06-24,2167.11,2180.12,2151.91,2162.34,1880725
2020-06-25,2162.34,2192.51,2138.98,2161.82,1865927
2020-06-26,2161.82,2190.96,2151.04,2177.99,5000804
2020-06-29,2177.99,2204.98,2143.26,2166.44,5176124
2020-06-30,2166.44,2194.15,2138.34,2175.78,2991878
2020-07-01,2175.78,2186.27,2170.26,2177,2948411
2020-07-02,2177,2190.25,2150.74,2171.21,4511278
2020-07-03,2171.21,2194.94,2160.85,2192.83,1667344
2020-07-06,2192.83,2210.21,2145.87,2175.25,3861078
2020-07-07,2175.25,2191.15,2132.72,2158.83,3120590
2020-07-08,2158.83,2161.99,2110.19,2137.61,1807050
2020-07-09,2137.61,2168.85,2132.98,2159.38,4470941
2020-07-10,2159.38,2179.06,2142.17,2142.72,3694700
2020-07-13,2142.72,2176.24,2113.16,2173.92,1832378
2020-07-14,2173.92,2233.57,2150.94,2205.1,2898036
2020-07-15,2205.1,2206.33,2170.56,2177.26,3049720
2020-07-16,2177.26,2234.32,2165.62,2206.73,4277699
2020-07-17,2206.73,2247.58,2175.89,2218.68,4080943
2020-07-20,2218.68,2223.85,2190.58,2205.64,3385476
2020-07-21,2205.64,2216.83,2178.33,2209.64,3446950
2020-07-22,2209.64,2225.38,2162.6,2189.61,1209388
2020-07-23,2189.61,2224.66,2169.75,2213.24,3001832
2020-07-24,2213.24,2252.8,2206.84,2245.15,5580381
2020-07-27,2245.15,2277.9,2220.91,2246.02,2374750
2020-07-28,2246.02,2279.5,2206.03,2219.58,1447420
2020-07-29,2219.58,2282.97,2212.72,2251.39,3035638
2020-07-30,2251.39,2272.12,2238.74,2259.15,1087379
2020-07-31,2259.15,2296.21,2243.5,2275.28,4408210
2020-08-03,2275.28,2303.65,2245.98,2267.12,4601682
2020-08-04,2267.12,2293.53,2259.29,2281.87,5916694
2020-08-05,2281.87,2331.45,2257.08,2315.79,3007148
2020-08-06,2315.79,2353.78,2291.58,2339.97,1572514
2020-08-07,2339.97,2343.67,2305.1,2337.79,4316477
2020-08-10,2337.79,2343.44,2296.75,2304.61,3436710
2020-08-11,2304.61,2353.65,2296.05,2323.9,3045025
2020-08-12,2323.9,2326.43,2270.23,2300.79,3531262
2020-08-13,2300.79,2331.58,2282.73,2308.09,4169142
2020-08-14,2308.09,2354.68,2299.49,2327.17,5120505
2020-08-17,2327.17,2372.84,2298.37,2340.34,3155046
2020-08-18,2340.34,2384.81,2308.61,2375.04,4257433
2020-08-19,2375.04,2381.13,2362.15,2379.04,3564579
2020-08-20,2379.04,2386.76,2367.12,2386.07,4335547
2020-08-21,2386.07,2403.52,2353.14,2359.57,5485651
2020-08-24,2359.57,2388.52,2295.53,2330.43,2539494
2020-08-25,2330.43,2384.01,2321.37,2356.89,4085245
2020-08-26,2356.89,2395.54,2328.71,2375.48,5369340
2020-08-27,2375.48,2407.49,2322.83,2348.59,5313107
2020-08-28,2348.59,2362.98,2305.64,2320.26,3271846
2020-08-31,2320.26,2356.61,2296.71,2327.57,4652224
2020-09-01,2327.57,2345.47,2323.37,2335.14,1378377
2020-09-02,2335.14,2363.12,2309.16,2363.07,4450952
2020-09-03,2363.07,2372.02,2310.79,2331.36,2269078
2020-09-04,2331.36,2373.85,2303.51,2359.44,3554654
2020-09-07,2359.44,2360.53,2340.53,2340.7,4180897
2020-09-08,2340.7,2356.87,2311.32,2325.86,1831224
2020-09-09,2325.86,2334.07,2275.9,2297.88,2155842
2020-09-10,2297.88,2311.1,2274.67,2281.92,2804876
2020-09-11,2281.92,2337.78,2252.23,2311.53,2474049
2020-09-14,2311.53,2372.24,2301.2,2338.57,1037304
2020-09-15,2338.57,2355.95,2304.39,2332.53,4270867
2020-09-16,2332.53,2365.68,2317.49,2347.56,1638613
2020-09-17,2347.56,2377.54,2320.07,2358.5,3653908
2020-09-18,2358.5,2395.79,2333.28,2384.43,4033050
2020-09-21,2384.43,2388.31,2369.44,2371.36,2621276
2020-09-22,2371.36,2419.63,2367.71,2391.15,4027171
2020-09-23,2391.15,2397.46,2365.29,2395.07,5981916
2020-09-24,2395.07,2419.09,2374.77,2376.07,1629496
2020-09-25,2376.07,2413.01,2344.97,2412.48,5620145
2020-09-28,2412.48,2416.59,2379.69,2389,2111029
2020-09-29,2389,2406.13,2379.63,2398.6,3937186
2020-09-30,2398.6,2399.89,2350.4,2368.31,1364106
2020-10-01,2368.31,2414.75,2356.37,2398.6,1034760
2020-10-02,2398.6,2430.12,2372.67,2424.73,2849204
2020-10-05,2424.73,2459.82,2390.97,2456.38,5195188
2020-10-06,2456.38,2498.39,2443.38,2473.02,2061557
2020-10-07,2473.02,2496.3,2449.65,2461.11,4598911
2020-10-08,2461.11,2478.48,2451.83,2453.72,5856694
2020-10-09,2453.72,2477.31,2408.78,2439.87,1369962
2020-10-12,2439.87,2451.08,2415.59,2447.98,1709808
2020-10-13,2447.98,2493.19,2417.36,2482.51,1910185
2020-10-14,2482.51,2511.95,2479.47,2483.82,2383695
2020-10-15,2483.82,2496.85,2446.7,2459.48,1940909
2020-10-16,2459.48,2513.12,2456.32,2481.14,1883186
2020-10-19,2481.14,2509,2471.6,2500.74,1344552
2020-10-20,2500.74,2502.27,2440.88,2478.04,1612798
2020-10-21,2478.04,2515.01,2459.98,2506.38,2305206
2020-10-22,2506.38,2525.67,2478.17,2494.45,3020520
2020-10-23,2494.45,2524.55,2471.99,2516.83,3052553
2020-10-26,2516.83,2531.49,2489.87,2514.82,4384733
2020-10-27,2514.82,2517.31,2492.65,2512.11,2179010
2020-10-28,2512.11,2520.49,2470.68,2485.36,4584168
2020-10-29,2485.36,2545.99,2456.31,2511.03,4524071
2020-10-30,2511.03,2558.91,2488.11,2536.22,4598152
2020-11-02,2536.22,2576.44,2518.69,2562.87,5243305
2020-11-03,2562.87,2584.21,2531.57,2560.31,5421302
2020-11-04,2560.31,2609.5,2555.56,2582.3,4575510
2020-11-05,2582.3,2618.73,2574.2,2601.02,3562263
2020-11-06,2601.02,2659.17,2573.8,2625.48,3731423
2020-11-09,2625.48,2661.3,2591.74,2619.79,3239012
2020-11-10,2619.79,2621.98,2562.12,2599.06,4824687
2020-11-11,2599.06,2628.32,2556.05,2585.41,4579688
2020-11-12,2585.41,2613.31,2557.66,2607.59,4164197
2020-11-13,2607.59,2620.67,2568.57,2580.51,5797848
2020-11-16,2580.51,2590.59,2558.25,2581.07,4234473
2020-11-17,2581.07,2609.83,2536.93,2571.85,2457888
2020-11-18,2571.85,2582.85,2551.57,2576.92,1890035
2020-11-19,2576.92,2617.07,2542.51,2598.93,5265325
2020-11-20,2598.93,2620.47,2582.3,2597.76,1956669
2020-11-23,2597.76,2637.15,2589.35,2618.74,4956542
2020-11-24,2618.74,2655.74,2595.83,2621.91,5693011
2020-11-25,2621.91,2642.63,2587.03,2591.11,4939814
2020-11-26,2591.11,2627.51,2549.37,2576.5,4261497
2020-11-27,2576.5,2593.59,2534.45,2554.77,1091348
2020-11-30,2554.77,2561.38,2489.78,2522.37,5606705
2020-12-01,2522.37,2577.82,2486.5,2560.16,2381275
2020-12-02,2560.16,2584.38,2488.66,2524.73,3671556
2020-12-03,2524.73,2554.11,2495.8,2501.32,3921239
2020-12-04,2501.32,2504.97,2495.19,2499.48,2444324
2020-12-07,2499.48,2571.41,2490.35,2534.84,2950540
2020-12-08,2534.84,2569.41,2528.16,2539.95,4867878
2020-12-09,2539.95,2555.32,2537.75,2540.47,2818332
2020-12-10,2540.47,2543.04,2486.46,2514.86,2553460
2020-12-11,2514.86,2554,2486.88,2539.13,5227439
2020-12-14,2539.13,2565.33,2485.47,2511.32,2111667
2020-12-15,2511.32,2568.38,2507.91,2532.47,3645874
2020-12-16,2532.47,2562.78,2525.94,2559.95,3083556
2020-12-17,2559.95,2583.97,2535.35,2574.19,3768624
2020-12-18,2574.19,2594.27,2548.24,2572.21,5203870
2020-12-21,2572.21,2633.46,2551.95,2603.79,1663423
2020-12-22,2603.79,2613.41,2539.1,2568.71,3279354
2020-12-23,2568.71,2629.21,2533.12,2594.97,2342867
2020-12-24,2594.97,2666.69,2578.33,2628.87,2145054
2020-12-25,2628.87,2688.3,2618.51,2668.71,1099297
2020-12-28,2668.71,2723.94,2662.49,2692.61,1483562
2020-12-29,2692.61,2721.21,2664,2689.84,5805320
2020-12-30,2689.84,2699.85,2653.28,2699.79,4175285
2020-12-31,2699.79,2701.95,2684.55,2693.82,2777225
2021-01-01,2693.82,2762.94,2654.03,2733.02,2336308
2021-01-04,2733.02,2790.6,2716.5,2764.76,2439535
2021-01-05,2764.76,2804.2,2744.05,2795.72,1457755
2021-01-06,2795.72,2834.86,2762.71,2814.09,5646185
2021-01-07,2814.09,2848.78,2776.25,2831.77,2421507
2021-01-08,2831.77,2862.58,2811.99,2812.78,1757077
2021-01-11,2812.78,2876.36,2797.84,2843.28,1877766
2021-01-12,2843.28,2875.51,2837.4,2847.07,2720530
2021-01-13,2847.07,2863.66,2799.78,2839.46,2529456
2021-01-14,2839.46,2861.04,2776.21,2808.51,5636685
2021-01-15,2808.51,2838.65,2800,2831.6,2917198
2021-01-18,2831.6,2857.6,2827.63,2830.77,3497378
2021-01-19,2830.77,2872.59,2826,2848.46,3108714
2021-01-20,2848.46,2874.89,2800.5,2827.28,3956522
2021-01-21,2827.28,2828.97,2776.37,2791.16,3123229
2021-01-22,2791.16,2807.14,2743.49,2753.08,5531373
2021-01-25,2753.08,2781.79,2725.79,2776,3793628
2021-01-26,2776,2798.99,2744.38,2777.87,2535568
2021-01-27,2777.87,2802.62,2754.9,2792.84,5645320
2021-01-28,2792.84,2837.59,2773.44,2817.98,5474056
2021-01-29,2817.98,2833.63,2744.22,2785.27,4668099
2021-02-01,2785.27,2849.22,2744.48,2824.6,5846576
2021-02-02,2824.6,2827.63,2779.12,2807.93,2510685
2021-02-03,2807.93,2838.21,2740.62,2768.93,5202059
2021-02-04,2768.93,2813.61,2739.34,2795.75,5889212
2021-02-05,2795.75,2820.35,2761.48,2805.59,1629137
2021-02-08,2805.59,2870.39,2772.74,2830.95,2677946
2021-02-09,2830.95,2849.58,2803.58,2811.38,5640804
2021-02-10,2811.38,2858.66,2797.43,2821.45,1756098
2021-02-11,2821.45,2855.81,2794.6,2827.22,2000199
2021-02-12,2827.22,2854.38,2760.53,2792.51,1356239
2021-02-15,2792.51,2818.4,2780.34,2791.12,5482625
2021-02-16,2791.12,2850.05,2786.49,2826.21,1429908
2021-02-17,2826.21,2858.82,2755.87,2793.42,1849459
2021-02-18,2793.42,2820.85,2755.03,2784.38,5112471
2021-02-19,2784.38,2838.75,2772.42,2799.48,2612037
2021-02-22,2799.48,2844.24,2773.2,2818.18,4281024
2021-02-23,2818.18,2889.7,2814.12,2848.15,3311452
2021-02-24,2848.15,2904.84,2818.23,2868.3,2968166
2021-02-25,2868.3,2937.86,2861.24,2895.36,3116822
2021-02-26,2895.36,2908.39,2857.58,2895.91,3737045
2021-03-01,2895.91,2909.55,2857.03,2880.75,3011750
2021-03-02,2880.75,2909.51,2832.41,2865.06,4324382
2021-03-03,2865.06,2899.57,2855.89,2873.5,2322939
2021-03-04,2873.5,2927.41,2859.8,2912.24,5538371
2021-03-05,2912.24,2942.06,2891.72,2895,5499857
2021-03-08,2895,2929.31,2889.09,2924.58,5122621
2021-03-09,2924.58,2953.07,2924.18,2951.02,1873514
2021-03-10,2951.02,2951.48,2902.08,2929.13,1262765
2021-03-11,2929.13,2936.98,2881.46,2909.91,2724238
2021-03-12,2909.91,2967.88,2870.21,2942.79,3796074
2021-03-15,2942.79,2995.08,2901.92,2964.32,5623469
2021-03-16,2964.32,2968.78,2949.41,2951.14,1797727
2021-03-17,2951.14,2994.01,2948.68,2951.37,1085068
2021-03-18,2951.37,3037.44,2938.46,2993.02,3993554
2021-03-19,2993.02,3007.55,2957.97,2997.75,1330695
2021-03-22,2997.75,3023.67,2993.78,3008.55,4111944
2021-03-23,3008.55,3023.9,3003.1,3009.34,3767741
2021-03-24,3009.34,3014.41,2994.36,3010,3653052
2021-03-25,3010,3096.48,2992.23,3054.16,1255039
2021-03-26,3054.16,3094.84,2995.3,3036.87,5978198
2021-03-29,3036.87,3068.24,3035.52,3058.5,1492890
2021-03-30,3058.5,3110.77,3043.05,3087.99,4007514
2021-03-31,3087.99,3106.49,3051.92,3086.12,2549533
2021-04-01,3086.12,3110.46,3074.38,3097.46,2124981
2021-04-02,3097.46,3130.38,3051,3100.58,2500204
2021-04-05,3100.58,3161.11,3092.82,3129.08,3146774
2021-04-06,3129.08,3153.37,3097.05,3099.62,3233237
2021-04-07,3099.62,3135.03,3077.43,3129.95,4916525
2021-04-08,3129.95,3158.36,3051.75,3085.7,1418428
2021-04-09,3085.7,3126.82,3044.15,3088.01,4621941
2021-04-12,3088.01,3130.58,3065.7,3117.26,2089902
2021-04-13,3117.26,3129.59,3112.41,3128.28,4407603
2021-04-14,3128.28,3153.91,3110.46,3113.08,2270293
2021-04-15,3113.08,3195.23,3111.03,3158.25,2685212
2021-04-16,3158.25,3204.08,3131.22,3176.42,5151137
2021-04-19,3176.42,3197.88,3135.09,3190.97,4923741
2021-04-20,3190.97,3196.58,3154.57,3170.42,5557062
2021-04-21,3170.42,3207.18,3107.82,3135.18,3028747
2021-04-22,3135.18,3171.74,3118.35,3130.65,5156664
2021-04-23,3130.65,3133.67,3088.34,3105.52,3230169
2021-04-26,3105.52,3148.98,3060.34,3106.48,4380347
2021-04-27,3106.48,3131.78,3096.57,3127.1,4782702
2021-04-28,3127.1,3162.76,3058.63,3098.74,5560547
2021-04-29,3098.74,3154.7,3060.48,3130.65,3584247
2021-04-30,3130.65,3160.21,3084.34,3150.26,2659672
2021-05-03,3150.26,3223.49,3135.54,3182.61,3247621
2021-05-04,3182.61,3183.77,3149.09,3151.57,3425672
2021-05-05,3151.57,3214.87,3113.72,3168.16,4001384
2021-05-06,3168.16,3211.59,3130.47,3203.63,1721025
2021-05-07,3203.63,3236.84,3166.76,3220.39,4408205
2021-05-10,3220.39,3262.63,3203.07,3207.08,5500648
2021-05-11,3207.08,3209.11,3168.39,3207.12,5720036
2021-05-12,3207.12,3267.93,3173.52,3250.61,2194741
2021-05-13,3250.61,3298.34,3187.47,3204.06,1159265
2021-05-14,3204.06,3213.64,3186.95,3192.09,1941254
2021-05-17,3192.09,3270.93,3179.28,3235.61,2460276
2021-05-18,3235.61,3255.39,3219.24,3244.82,2967493
2021-05-19,3244.82,3255.11,3221.49,3250.08,4168060
2021-05-20,3250.08,3263.54,3195.85,3214.98,1805092
2021-05-21,3214.98,3233.17,3187.11,3191.67,1231765
2021-05-24,3191.67,3216.28,3107.75,3151.09,1626685
2021-05-25,3151.09,3166.75,3116.98,3156.95,5113527
2021-05-26,3156.95,3202.68,3108.39,3131.64,2544152
2021-05-27,3131.64,3162.5,3099.52,3134.94,2856806
2021-05-28,3134.94,3160.3,3116.95,3134.04,1122521
2021-05-31,3134.04,3182.54,3129.19,3168.38,2186389
2021-06-01,3168.38,3248.49,3158.54,3211.05,3861677
2021-06-02,3211.05,3212.13,3180.97,3188.25,2796159
2021-06-03,3188.25,3217.95,3162.49,3200.72,3808162
2021-06-04,3200.72,3244.56,3182.46,3189.05,5792967
2021-06-07,3189.05,3200.15,3114.67,3150.98,2917071
2021-06-08,3150.98,3197.16,3079.02,3109.91,4836835
2021-06-09,3109.91,3118.42,3062.91,3078.16,1928057
2021-06-10,3078.16,3104.08,3047.78,3086.59,3503534
2021-06-11,3086.59,3089.06,3060.65,3077.48,2515275
2021-06-14,3077.48,3107.72,3030.6,3074.35,5229700
2021-06-15,3074.35,3132.88,3073.38,3096.13,2416061
2021-06-16,3096.13,3175.94,3074.37,3139.65,4512312
2021-06-17,3139.65,3164.53,3083.39,3121.42,4884183
2021-06-18,3121.42,3163.42,3082.9,3103.94,5604993
2021-06-21,3103.94,3116.41,3065.5,3080.32,2806651
2021-06-22,3080.32,3138.53,3068.55,3117.25,4108208
2021-06-23,3117.25,3202.91,3103.72,3159.42,3196095
2021-06-24,3159.42,3239.47,3141.63,3204.54,4408237
2021-06-25,3204.54,3212.04,3157.52,3201.55,4988131
2021-06-28,3201.55,3263.13,3179.55,3223.11,4618608
2021-06-29,3223.11,3233.94,3212.01,3233.8,4255515
2021-06-30,3233.8,3271.72,3177.35,3195.84,3445429
2021-07-01,3195.84,3197.43,3134.46,3156.32,3229207
2021-07-02,3156.32,3165.72,3090.59,3135.34,5881202
2021-07-05,3135.34,3197.89,3101.71,3153.74,3309636
2021-07-06,3153.74,3209.88,3142.93,3166.35,2232583
2021-07-07,3166.35,3197.12,3123.27,3140.22,1273549
2021-07-08,3140.22,3151.33,3138.22,3143.07,2141855
2021-07-09,3143.07,3184.74,3114.69,3119.66,2625489
2021-07-12,3119.66,3163.08,3104.54,3161.03,4821912
2021-07-13,3161.03,3208.94,3131.59,3208.17,1300031
2021-07-14,3208.17,3225.62,3200.74,3212.72,5332083
2021-07-15,3212.72,3289.84,3166.49,3249.74,4947584
2021-07-16,3249.74,3293.16,3195.98,3243.02,5139353
2021-07-19,3243.02,3279.6,3171.38,3198.39,1864490
2021-07-20,3198.39,3254.78,3160.9,3238.39,4035018
2021-07-21,3238.39,3315.86,3207.37,3280.19,2924383
2021-07-22,3280.19,3341.6,3258.59,3294.32,4020556
2021-07-23,3294.32,3316.93,3234.33,3276.34,4838530
2021-07-26,3276.34,3316.16,3248.44,3311.23,3139809
2021-07-27,3311.23,3376.75,3262.64,3338.75,4381536
2021-07-28,3338.75,3367.49,3316.58,3360.47,1387962
2021-07-29,3360.47,3398.04,3275.72,3321.92,1734649
2021-07-30,3321.92,3359.48,3308.8,3319.1,2563061
2021-08-02,3319.1,3348.3,3269.77,3278.74,3046196
2021-08-03,3278.74,3282.33,3212.28,3240.04,5758912
2021-08-04,3240.04,3281.46,3239.56,3252.61,4361399
2021-08-05,3252.61,3259.78,3188.6,3206.5,1397254
2021-08-06,3206.5,3235.8,3184.23,3192.34,2034949
2021-08-09,3192.34,3268.45,3166.46,3230.73,4634905
2021-08-10,3230.73,3239.02,3204.36,3220.21,1872023
2021-08-11,3220.21,3234.67,3175.81,3194.99,4626442
2021-08-12,3194.99,3250.01,3184.24,3237.37,5234784
2021-08-13,3237.37,3297.49,3234.65,3268.8,2258475
2021-08-16,3268.8,3297.62,3219.33,3245.2,3206683
2021-08-17,3245.2,3269.83,3218.26,3251.64,4413564
2021-08-18,3251.64,3267.58,3239.29,3239.48,5166069
2021-08-19,3239.48,3320.68,3221.8,3272.97,2121492
2021-08-20,3272.97,3351.51,3253.55,3302.88,2624926
2021-08-23,3302.88,3347.79,3244.74,3257.94,2444659
2021-08-24,3257.94,3272.16,3176.09,3218.83,5071140
2021-08-25,3218.83,3291.46,3180.88,3243.06,3076327
2021-08-26,3243.06,3282.12,3227.88,3232.05,4498465
2021-08-27,3232.05,3280.25,3206.33,3257.43,2531829
2021-08-30,3257.43,3270.56,3204.66,3219.62,4791199
2021-08-31,3219.62,3266.74,3180.76,3244.51,5867622
2021-09-01,3244.51,3262.75,3198.56,3200.32,4208226
2021-09-02,3200.32,3225.59,3130.56,3167.01,3784424
2021-09-03,3167.01,3194.07,3142.77,3174.92,2975214
2021-09-06,3174.92,3187.31,3153.72,3175.61,1891436
2021-09-07,3175.61,3221.57,3157.57,3174.99,3284188
2021-09-08,3174.99,3206.47,3132.53,3135.94,2107130
2021-09-09,3135.94,3141.24,3110.46,3138.53,4840306
2021-09-10,3138.53,3187.25,3133.98,3169.29,2190617
2021-09-13,3169.29,3178.17,3116.86,3137.18,5106096
2021-09-14,3137.18,3177.63,3112.43,3113.97,2759857
2021-09-15,3113.97,3138.03,3078.54,3123.84,2427252
2021-09-16,3123.84,3164.84,3083.97,3131.92,5725530
2021-09-17,3131.92,3168.06,3122.78,3124.19,2839057
2021-09-20,3124.19,3180.49,3098.8,3155.03,4687927
2021-09-21,3155.03,3168.66,3149.68,3166.25,4212505
2021-09-22,3166.25,3216.9,3121.96,3169.59,4205075
