date,open,high,low,close,volume
2020-02-20,38393.96,38463.27,37644.08,38017.77,3511899
2020-02-21,38017.77,38383.32,37963.97,38039.91,4573580
2020-02-24,38039.91,38545.39,37732.9,37759.72,4782517
2020-02-25,37759.72,37895.03,37664.57,37844.36,3221540
2020-02-26,37844.36,38374.76,37289.37,37850.75,3638286
2020-02-27,37850.75,38297.32,37431.08,37687.61,4749425
2020-02-28,37687.61,38166.5,37134.82,37505.34,2273672
2020-03-02,37505.34,37636.6,37103.23,37327.12,4546717
2020-03-03,37327.12,38123.42,37281.21,37838.83,5972117
2020-03-04,37838.83,38168.64,37492.6,37607.65,5434840
2020-03-05,37607.65,37701.71,37145.87,37374.84,1966430
2020-03-06,37374.84,37802.94,37098.29,37463.45,4996306
2020-03-09,37463.45,37606.13,36994.69,37131.96,2275701
2020-03-10,37131.96,37347.62,36488.69,36756.23,4038859
2020-03-11,36756.23,37152.95,36227.83,37132.27,3875021
2020-03-12,37132.27,37677.35,36380.44,36705.34,4921465
2020-03-13,36705.34,37180.85,36674.05,36852.83,5929439
2020-03-16,36852.83,37774.73,36546.61,37226.71,2759486
2020-03-17,37226.71,37266.73,36731.53,37068.74,5867148
2020-03-18,37068.74,37482.47,36595.34,37018.28,4205601
2020-03-19,37018.28,37464.33,36380.82,36827.81,3815431
2020-03-20,36827.81,37627.17,36294.81,37171.12,2543897
2020-03-23,37171.12,37603.39,36801.29,37367.05,1001874
2020-03-24,37367.05,37720.74,36945.53,37165.31,5449725
2020-03-25,37165.31,37539.38,36561.99,36972.35,1627305
2020-03-26,36972.35,37362.93,36648.01,37132.39,1970527
2020-03-27,37132.39,37513.74,36809.65,36964.72,3065649
2020-03-30,36964.72,37434.6,36952.21,36959.67,2650732
2020-03-31,36959.67,37767.03,36697.4,37283.76,1586717
2020-04-01,37283.76,37559.33,36719.59,36962.4,3083382
2020-04-02,36962.4,37460.7,36241.7,36521.38,2834979
2020-04-03,36521.38,36930.56,35824.55,36103.47,2730895
2020-04-06,36103.47,36391,35662.29,35833.98,3482336
2020-04-07,35833.98,36057.93,35158.68,35454.43,4066330
2020-04-08,35454.43,35623.88,35036.27,35119.08,1604124
2020-04-09,35119.08,35500.52,35048.58,35356.66,1637673
2020-04-10,35356.66,35427.6,35177.84,35351.09,1668272
2020-04-13,35351.09,35812.03,34774.54,35192.42,4847838
2020-04-14,35192.42,35359.87,34751.05,34815.51,3709059
2020-04-15,34815.51,35276.12,34208.95,34558.7,4560280
2020-04-16,34558.7,34691.55,34199.14,34607.55,5128018
2020-04-17,34607.55,35169.4,34395.62,35066.64,2389700
2020-04-20,35066.64,35253.26,34423.59,34917.6,3025117
2020-04-21,34917.6,35437.82,34603.59,34657.05,2530384
2020-04-22,34657.05,35027.62,34232.74,34402.2,3617244
2020-04-23,34402.2,34748.75,34377.81,34532.39,3079936
2020-04-24,34532.39,34810.72,34192.54,34552.37,1031748
2020-04-27,34552.37,34813.45,34204.48,34799.36,2403363
2020-04-28,34799.36,35208.45,34173.85,34577.75,2717361
2020-04-29,34577.75,35280.5,34292.44,34845.96,3229654
2020-04-30,34845.96,35157.41,34570.11,35139.58,5383332
2020-05-01,35139.58,35352.56,34743.62,34774.03,5185417
2020-05-04,34774.03,35515.26,34431.72,35171.98,4425639
2020-05-05,35171.98,35981.85,34853.44,35663.95,4598126
2020-05-06,35663.95,35958.91,35193.95,35944.48,2000382
2020-05-07,35944.48,36375.38,35778.27,36164.67,5703684
2020-05-08,36164.67,37058.28,36061,36690.41,2016254
2020-05-11,36690.41,36899.18,35903.73,36203.49,2332384
2020-05-12,36203.49,36539.15,35802.75,36418.93,2518718
2020-05-13,36418.93,36948.39,35717.3,35916.92,2577454
2020-05-14,35916.92,36455.32,35364.24,35889.01,3804679
2020-05-15,35889.01,36368.41,35885.65,36069.99,5695995
2020-05-18,36069.99,36600.54,35225.59,35680.51,4424293
2020-05-19,35680.51,36050.16,35522.8,35615.63,3190846
2020-05-20,35615.63,35949.45,35034.39,35435.74,2901639
2020-05-21,35435.74,35826.84,34850,35107.04,4987763
2020-05-22,35107.04,35517.48,34887.1,35094.16,4923618
2020-05-25,35094.16,35838.3,34714.08,35485,5905158
2020-05-26,35485,35659.98,35096.04,35185.21,4001958
2020-05-27,35185.21,35807.8,34728.11,35505.28,2972942
2020-05-28,35505.28,36247.59,35296.02,35899.49,5153016
2020-05-29,35899.49,36708.14,35820.18,36405.22,4261145
2020-06-01,36405.22,36861.2,35397.67,35895.6,4894927
2020-06-02,35895.6,36324.77,35579.7,35820.79,1681502
2020-06-03,35820.79,36334.56,35667.05,36166.06,1226907
2020-06-04,36166.06,36749.21,35907.21,36433.2,3448122
2020-06-05,36433.2,36782.41,35727.38,36039.51,1942120
2020-06-08,36039.51,36649.37,35631.51,36434.37,5538852
2020-06-09,36434.37,37299.57,36315.25,36891.91,3189305
2020-06-10,36891.91,36902.81,35984.13,36507.39,3450640
2020-06-11,36507.39,36822.95,36013.71,36619.66,4933119
2020-06-12,36619.66,37232.48,36384.81,36958.46,1390866
2020-06-15,36958.46,37773.68,36571.02,37376.8,5984464
2020-06-16,37376.8,37759,37154.93,37711.03,1085413
2020-06-17,37711.03,37978.43,36772.51,37291.95,4829742
2020-06-18,37291.95,37647.47,36531.83,37084.95,3864889
2020-06-19,37084.95,37353.96,36057.12,36594.51,1741296
2020-06-22,36594.51,37152.1,36220.16,36939.93,1463904
2020-06-23,36939.93,37041.68,36583.1,36816.68,4661512
2020-06-24,36816.68,37506.15,36454.09,37177.74,5175020
2020-06-25,37177.74,38220.42,36771.21,37663.41,1430591
2020-06-26,37663.41,37740.78,37153.9,37561.88,1519296
2020-06-29,37561.88,38161.01,37228.48,37657.46,3169621
2020-06-30,37657.46,38367.31,37435.17,38207.03,2181819
2020-07-01,38207.03,38314.12,37740.66,38307.12,4587228
2020-07-02,38307.12,38464.96,37407.14,37883.58,4281842
2020-07-03,37883.58,38198.35,37593.54,38005.23,3741442
2020-07-06,38005.23,38387.72,37283.62,37554.06,5150073
2020-07-07,37554.06,37671.75,36867.45,37078.12,2195431
2020-07-08,37078.12,37321.1,36603.48,36902.8,2121029
2020-07-09,36902.8,37343.95,36422.85,36624.4,1423271
2020-07-10,36624.4,37168.34,36513.99,36960.16,5509090
2020-07-13,36960.16,37695.61,36609.11,37379.63,1896521
2020-07-14,37379.63,37974.37,36933.69,37477.41,1035119
2020-07-15,37477.41,37557.22,36983.96,36994.27,1951191
2020-07-16,36994.27,37383.54,36309.7,36833.9,5481866
2020-07-17,36833.9,37337.84,36375.73,36685.34,3176450
2020-07-20,36685.34,37687.69,36645.4,37171.33,1442508
2020-07-21,37171.33,37626.15,36616.33,37135.06,3587634
2020-07-22,37135.06,37359.96,36222.86,36684.99,5038148
2020-07-23,36684.99,37629.28,36656.29,37074.06,4204748
2020-07-24,37074.06,37530.41,36484.2,37032.86,2605420
2020-07-27,37032.86,37332.48,36931.12,37010.6,1695373
2020-07-28,37010.6,37473.66,36410.14,36953.15,5643693
2020-07-29,36953.15,37212.35,36732.8,36764.84,3602788
2020-07-30,36764.84,36804.83,35869.74,36250.59,4211502
2020-07-31,36250.59,36700.04,35425.7,35885.81,1183993
2020-08-03,35885.81,35905.14,35646.06,35882.07,5160558
2020-08-04,35882.07,36057.31,35174.71,35691.46,4321460
2020-08-05,35691.46,36152.27,35196.77,35989.23,1471283
2020-08-06,35989.23,36459.02,35127.06,35657.47,1232271
2020-08-07,35657.47,36442.21,35616.44,35955.69,1841432
2020-08-10,35955.69,36324.12,35836.38,35859.31,3237683
2020-08-11,35859.31,36545.85,35614.87,36149.1,4717460
2020-08-12,36149.1,36889.46,35609.51,36573.5,5999602
2020-08-13,36573.5,36907.47,36287.52,36774.43,2095326
2020-08-14,36774.43,37311.48,36759.62,37162.3,1222617
2020-08-17,37162.3,37440.06,36574.13,36967.35,2864944
2020-08-18,36967.35,37645.36,36469.76,37348.23,4658876
2020-08-19,37348.23,37886.39,37083.69,37871.27,2381780
2020-08-20,37871.27,38272.09,37663.48,38139.15,3798582
2020-08-21,38139.15,38215.77,37244.76,37768.93,1892679
2020-08-24,37768.93,38209.34,37408.04,37965.93,2898265
2020-08-25,37965.93,38537.5,37717.17,38363.93,2712146
2020-08-26,38363.93,38931.58,37506.82,38053.62,2548106
2020-08-27,38053.62,38823.35,38030.23,38425.47,4848456
2020-08-28,38425.47,38476.31,37715.34,38106.31,5335626
2020-08-31,38106.31,38990.19,37861.65,38442.77,4854144
2020-09-01,38442.77,38738.68,37805.65,38260.94,5530269
2020-09-02,38260.94,38802.57,37362.02,37763.59,4219128
2020-09-03,37763.59,38338.93,37722.84,38100.49,1345612
2020-09-04,38100.49,38904.85,37951.98,38398.81,2849140
2020-09-07,38398.81,38931.54,38273.88,38654.41,2874217
2020-09-08,38654.41,39463.71,38266.39,39251.85,2109825
2020-09-09,39251.85,39860.01,39145.99,39355.72,4700708
2020-09-10,39355.72,39798.17,39035.32,39450.22,5096358
2020-09-11,39450.22,40011.14,39406.81,39471.45,1120367
2020-09-14,39471.45,40002.56,39125.89,39617.03,2650496
2020-09-15,39617.03,40596.15,39413.63,40210.57,5069141
2020-09-16,40210.57,40523.37,39466.03,39644.92,5766729
2020-09-17,39644.92,40262.05,39328.82,40125.55,4874626
2020-09-18,40125.55,40253.05,39593.43,39750.45,5449460
2020-09-21,39750.45,40120.12,39616.67,39674.05,4212710
2020-09-22,39674.05,40142.04,38908.4,39347.19,1807744
2020-09-23,39347.19,39723.29,38898.98,38958.68,5684177
2020-09-24,38958.68,39514.39,38497.45,38858.93,1409680
2020-09-25,38858.93,39124.97,38337.63,38415.36,2979854
2020-09-28,38415.36,38511.32,37502.24,37959.5,5717488
2020-09-29,37959.5,38053.53,37446.85,37830.2,2544069
2020-09-30,37830.2,37831.63,37479.95,37553.05,1740765
2020-10-01,37553.05,38052.08,36831.46,37020.93,2713796
2020-10-02,37020.93,37388.79,36513.42,37328.06,2334793
2020-10-05,37328.06,38166.93,37237.79,37659.24,3862177
2020-10-06,37659.24,38315.38,37632.29,38158.42,4798874
2020-10-07,38158.42,38475.15,37607.66,38222.38,2415678
2020-10-08,38222.38,38906.98,37700.19,38431.32,3954145
2020-10-09,38431.32,38857.67,37714.96,37952.87,3676890
2020-10-12,37952.87,38504.24,37011.74,37518.12,1439182
2020-10-13,37518.12,38020.2,37165.66,37280.89,2242266
2020-10-14,37280.89,37675.81,36772.94,37586.65,2154781
2020-10-15,37586.65,38323.62,37405.43,37816.34,1528180
2020-10-16,37816.34,37891.22,37331.88,37756.72,3996235
2020-10-19,37756.72,38039.92,37273.01,37832.07,4206147
2020-10-20,37832.07,38069.12,36982.86,37449.79,1808061
2020-10-21,37449.79,37509.46,36958.82,37154.98,3455832
2020-10-22,37154.98,37639.34,36245.66,36660.46,4319902
2020-10-23,36660.46,36794.8,36613.96,36704.81,2640337
2020-10-26,36704.81,37263.19,36390.74,37090.38,3750745
2020-10-27,37090.38,37324.18,36484.24,36952.81,5194727
2020-10-28,36952.81,37194.72,36562.91,36594.32,4559739
2020-10-29,36594.32,37260.63,36559.28,36845.37,5217008
2020-10-30,36845.37,37224.12,35973.43,36373.25,1487849
2020-11-02,36373.25,36929.83,36162.64,36783.89,3846113
2020-11-03,36783.89,37425.38,36534.32,37276.06,1276280
2020-11-04,37276.06,37544.79,36799.56,37509.72,5650441
2020-11-05,37509.72,38565.26,37458.39,38086.35,2438734
2020-11-06,38086.35,38187.92,37218.24,37721.61,5486081
2020-11-09,37721.61,38042.94,37519.49,37762.02,5263729
2020-11-10,37762.02,38071.48,37131.59,37333.81,1528668
2020-11-11,37333.81,37403.35,36323.58,36869.25,1509019
2020-11-12,36869.25,37102.9,36056.23,36357.05,5542377
2020-11-13,36357.05,36679.68,36015.41,36648.22,4949401
2020-11-16,36648.22,37114.57,36156.72,36690.9,1713622
2020-11-17,36690.9,37462.25,36435.74,37010.01,2355651
2020-11-18,37010.01,37621.01,36952.39,37462.79,2301318
2020-11-19,37462.79,37466.95,36972.66,37206.72,3969783
2020-11-20,37206.72,37748.17,37031.87,37373.9,4436620
2020-11-23,37373.9,37798.78,36947.49,37797.1,5954052
2020-11-24,37797.1,38152.33,37502.14,37880.22,4548268
2020-11-25,37880.22,37940.36,37047.35,37506.57,3998330
2020-11-26,37506.57,38040.16,37415.42,37627.9,1185348
2020-11-27,37627.9,37643.16,36871.9,37121.93,4187981
2020-11-30,37121.93,37618.88,36280.88,36676.75,4631843
2020-12-01,36676.75,36723.94,35852.29,36236.14,1803112
2020-12-02,36236.14,36428.79,35858.48,36345.76,4437913
2020-12-03,36345.76,36639.6,35744.61,36044.81,5452636
2020-12-04,36044.81,36314.64,35182.05,35625.52,5220275
2020-12-07,35625.52,35787.73,34877.04,35148.85,3142352
2020-12-08,35148.85,35226.43,34801.39,34964.32,2112714
2020-12-09,34964.32,35169.81,34675.33,34753.12,1057868
2020-12-10,34753.12,35270.14,34521.33,34793.1,1168776
2020-12-11,34793.1,34846.22,34358.39,34630.31,1482356
2020-12-14,34630.31,34877.73,34380.3,34538.53,5497385
2020-12-15,34538.53,34595.14,34248.54,34570.07,2586979
2020-12-16,34570.07,34808.54,34439.13,34561.38,1388159
2020-12-17,34561.38,34959.2,34255.36,34852.73,5593065
2020-12-18,34852.73,35335.81,34394.64,34487.22,4373306
2020-12-21,34487.22,34747.63,33689.2,34022.7,2675497
2020-12-22,34022.7,34405.8,33293.39,33552.07,4185857
2020-12-23,33552.07,34102.72,33474.31,34017.7,5443771
2020-12-24,34017.7,34461.6,33359.48,33827.37,1905545
2020-12-25,33827.37,34439.63,33810.56,34253.72,5587120
2020-12-28,34253.72,34615.97,33688.56,33910.92,2274026
2020-12-29,33910.92,34318.82,33407.57,33943.15,3948768
2020-12-30,33943.15,34574.62,33617.66,34462.8,3422029
2020-12-31,34462.8,34487.69,34313.4,34388.9,5105442
2021-01-01,34388.9,34475.2,33555.85,33927.96,5374922
2021-01-04,33927.96,34412.03,33778.47,34318.02,4815280
2021-01-05,34318.02,34645.85,34088.54,34528.92,3490460
2021-01-06,34528.92,34865.67,34183.99,34481.17,5356300
2021-01-07,34481.17,34676.54,34038.27,34261.08,4233604
2021-01-08,34261.08,34458.99,33977.52,34216.37,4762420
2021-01-11,34216.37,34532.26,33619.1,33725.65,1094098
2021-01-12,33725.65,34026.84,33259.9,33547.65,5434045
2021-01-13,33547.65,33980.22,33371.49,33669.95,4273469
2021-01-14,33669.95,33683.09,33532.6,33629,1277875
2021-01-15,33629,34064.08,33055.55,33196.3,3407371
2021-01-18,33196.3,33462.8,32737.11,32855.18,4299309
2021-01-19,32855.18,33184.64,32431.48,32678.03,5151875
2021-01-20,32678.03,32791.63,32288.2,32318.19,4216038
2021-01-21,32318.19,32745.58,31864.44,32231.92,2981735
2021-01-22,32231.92,32512.49,31946.06,32160.13,2809008
2021-01-25,32160.13,32666.47,31978.33,32469.14,5731524
2021-01-26,32469.14,32914.91,32059.91,32533.73,1773952
2021-01-27,32533.73,32911.46,32515.92,32614.64,3702076
2021-01-28,32614.64,33328.44,32214.48,32886.95,3039956
2021-01-29,32886.95,33274.02,32204.32,32521.79,3385222
2021-02-01,32521.79,32731.68,32214.38,32725.17,5180144
2021-02-02,32725.17,33008.93,32122.88,32387.85,5143997
2021-02-03,32387.85,32866.13,32111.63,32536.44,4670516
2021-02-04,32536.44,32881.52,31966.21,32139.28,4765148
2021-02-05,32139.28,32583.74,31797.18,31841.23,5144869
2021-02-08,31841.23,32360.69,31645.55,31921.91,4863339
2021-02-09,31921.91,32146.21,31251,31682.49,4944459
2021-02-10,31682.49,32459.19,31279.07,32086.35,1694378
2021-02-11,32086.35,32387.82,31426.69,31706.24,1518928
2021-02-12,31706.24,32175.05,31421.63,31559.7,5763206
2021-02-15,31559.7,31993.48,30951.01,31146.75,4335712
2021-02-16,31146.75,31724.78,30694.08,31318.18,1917064
2021-02-17,31318.18,31756.33,31282.73,31450.69,2172822
2021-02-18,31450.69,31802.94,31140.89,31303.62,4447291
2021-02-19,31303.62,31674.01,30912.28,31533.22,3273226
2021-02-22,31533.22,31765.53,30959.89,31290.52,3415150
2021-02-23,31290.52,31652.18,30926.35,31110.47,2616579
2021-02-24,31110.47,31735.03,30854.34,31567.27,5597974
2021-02-25,31567.27,32005.61,31118.86,31710.13,2257985
2021-02-26,31710.13,32189.49,31528.24,31815.6,5820248
2021-03-01,31815.6,32586.02,31555.04,32104.7,3036994
2021-03-02,32104.7,32568.01,31331.76,31790.12,1813825
2021-03-03,31790.12,31921.71,31437.44,31898.6,3362881
2021-03-04,31898.6,32249.83,31632.09,32003.77,2722483
2021-03-05,32003.77,32932.75,31946.2,32460.47,3250237
2021-03-08,32460.47,33055.37,32304.5,32915.94,5315995
2021-03-09,32915.94,33328.09,32466.86,33218.4,4210832
2021-03-10,33218.4,33807.71,33139.31,33629.84,4623216
2021-03-11,33629.84,33996.23,33063.96,33226.47,1110755
2021-03-12,33226.47,33576.28,32866.45,33039.67,3093586
2021-03-15,33039.67,33351.51,32652.31,32940.84,1555163
2021-03-16,32940.84,32960.84,32472.62,32590.74,5999911
2021-03-17,32590.74,33252.01,32207.11,32809.79,1726306
2021-03-18,32809.79,32838.52,32734.01,32737.86,4653658
2021-03-19,32737.86,33026.67,32239.82,32665.58,2349451
2021-03-22,32665.58,32986.84,32071.3,32239.73,2935945
2021-03-23,32239.73,32677.54,32173.39,32245.57,2803941
2021-03-24,32245.57,32860.62,31835.29,32524.05,3719759
2021-03-25,32524.05,32615.9,32081.73,32249.91,1272203
2021-03-26,32249.91,32972.41,32144.55,32737.84,3405646
2021-03-29,32737.84,32801.39,32569.31,32600.38,5113694
2021-03-30,32600.38,33052.98,32149.88,32886.5,4590832
2021-03-31,32886.5,33311.2,32342.26,32634.47,5245500
2021-04-01,32634.47,33161.92,32275.59,32972.33,4999664
2021-04-02,32972.33,33023.12,32470.55,32965.02,3866531
2021-04-05,32965.02,33241.12,32769.79,33043.93,3651081
2021-04-06,33043.93,33107.13,32764.32,32910.26,4799768
2021-04-07,32910.26,33203.61,32703.22,32972.77,4846649
2021-04-08,32972.77,33107.13,32260.29,32625.1,5677900
2021-04-09,32625.1,32712.57,32073.47,32443.92,4323362
2021-04-12,32443.92,32927.39,31834.17,32124.41,5905647
2021-04-13,32124.41,32510.41,31961.45,32474.28,4575322
2021-04-14,32474.28,32624.47,31629.63,32093.16,1313927
2021-04-15,32093.16,32485.81,31536.84,31857,3726393
2021-04-16,31857,32183.25,31505.45,31876.4,3199785
2021-04-19,31876.4,32141.75,31741.12,31760.11,2036522
2021-04-20,31760.11,31891.2,31098.49,31460.61,5263060
2021-04-21,31460.61,32146.23,31430.33,31809.98,3689379
2021-04-22,31809.98,32226.69,31414.44,31427.37,1361390
2021-04-23,31427.37,32172.93,31411.88,31709.51,2567029
2021-04-26,31709.51,32072.02,31490.8,31644.62,2360263
2021-04-27,31644.62,32025.05,31445.42,31560.25,5465460
2021-04-28,31560.25,31772.9,31027.92,31295.54,3501241
2021-04-29,31295.54,31558.06,31101.37,31476.8,4864586
2021-04-30,31476.8,31591.27,31210.08,31421.29,3003950
2021-05-03,31421.29,31842.14,30849.8,31043.97,1831883
2021-05-04,31043.97,31062.35,30620.63,30869.68,3782186
2021-05-05,30869.68,30969.34,30312.37,30464.9,4243386
2021-05-06,30464.9,30687.66,30277.8,30316.61,2781947
2021-05-07,30316.61,31021.96,30004.85,30643.97,1936260
2021-05-10,30643.97,30727.4,30075.06,30336.07,1934247
2021-05-11,30336.07,30718.19,29832.27,30244.8,4973303
2021-05-12,30244.8,30928.76,30206.38,30593.13,1442967
2021-05-13,30593.13,31164.46,30592.98,31063.52,3373352
2021-05-14,31063.52,31355.9,31014.28,31350,2034228
2021-05-17,31350,31567.14,30982.1,31325.72,4523126
2021-05-18,31325.72,31868.32,31296.15,31472.13,3775255
2021-05-19,31472.13,31849.88,31113.14,31721.83,4662760
2021-05-20,31721.83,31903.76,31168.58,31269.25,1594544
2021-05-21,31269.25,31563.33,31168.38,31288.63,2392904
2021-05-24,31288.63,31716.9,30581.51,30942.06,2030534
2021-05-25,30942.06,31399.72,30201.94,30533.5,1341579
2021-05-26,30533.5,30558.95,30222.71,30264.9,5002272
2021-05-27,30264.9,30495.42,29934.03,30044.71,4265498
2021-05-28,30044.71,30426.65,29837.28,30194.34,4336686
2021-05-31,30194.34,30880.87,29835.75,30609.3,5925555
2021-06-01,30609.3,31034.35,30603.18,30867.19,1103746
2021-06-02,30867.19,31382.25,30658.46,31101.75,4468475
2021-06-03,31101.75,31816.8,30767.65,31526.24,2562693
2021-06-04,31526.24,32097.95,31220.34,31864.11,5718151
2021-06-07,31864.11,32137.42,31810.72,31973.82,2285374
2021-06-08,31973.82,32445.59,31696.22,32144.65,1763051
2021-06-09,32144.65,32950.67,32006.91,32570.65,3666909
2021-06-10,32570.65,32838.07,32373.4,32637.04,3233023
2021-06-11,32637.04,32985.08,32010.21,32251.35,4803086
2021-06-14,32251.35,32860.74,32106.46,32457.93,4888403
2021-06-15,32457.93,32725.61,32447.22,32458.52,4911217
2021-06-16,32458.52,32657.55,31846.6,32153.83,1461461
2021-06-17,32153.83,32511.23,31755.82,31841.75,4638866
2021-06-18,31841.75,32350.49,31802.51,32038.47,3917441
2021-06-21,32038.47,32548.77,31735.69,32237.1,2075390
2021-06-22,32237.1,32632.01,31907.32,32564.91,2375950
2021-06-23,32564.91,32602.46,32125.48,32213.22,5691523
2021-06-24,32213.22,32241.14,31378.27,31835.03,1981675
2021-06-25,31835.03,32272.93,31469.07,32143.3,2977200
2021-06-28,32143.3,32223.95,31623.73,31836.96,3912770
2021-06-29,31836.96,32398.25,31605.93,32320.67,4897655
2021-06-30,32320.67,32687.21,32283.38,32415.76,5240404
2021-07-01,32415.76,32840.45,32073.93,32626.14,3072279
2021-07-02,32626.14,32961.19,32436.19,32900.83,4241459
2021-07-05,32900.83,33357.99,32572.39,33258.59,3276951
2021-07-06,33258.59,33913.33,33044.83,33521.48,3826607
2021-07-07,33521.48,33649.65,32975.43,33397.86,1912540
2021-07-08,33397.86,33872.4,33125.12,33329.99,2377006
2021-07-09,33329.99,33765.87,32899.48,33519.13,5466900
2021-07-12,33519.13,33903.45,32587.64,33075.99,1812320
2021-07-13,33075.99,33365.88,32973.79,33128.95,5644636
2021-07-14,33128.95,33181.35,32882.43,33131.24,4373643
2021-07-15,33131.24,33216.72,32458.6,32818.04,4658060
2021-07-16,32818.04,33153.64,32474.34,32547.48,5209462
2021-07-19,32547.48,33112.13,32351.47,32751.24,5275370
2021-07-20,32751.24,33016.05,32392.49,32504.61,1131593
2021-07-21,32504.61,32818.72,31997.96,32366.43,4767134
2021-07-22,32366.43,33009.14,32358.04,32720.3,1862077
2021-07-23,32720.3,33056.15,32477.31,33020.77,4766678
2021-07-26,33020.77,33468.97,32717.52,32855.48,4438016
2021-07-27,32855.48,33178.26,32488.09,32922.93,1414166
2021-07-28,32922.93,33363.86,32496.09,32625.01,4401222
2021-07-29,32625.01,33073.83,32408.73,33005.56,5715026
2021-07-30,33005.56,33335.16,32542.36,32619.28,2640257
2021-08-02,32619.28,32793.25,32486.19,32700.56,4692234
2021-08-03,32700.56,33083.7,32155.7,32304.31,3719440
2021-08-04,32304.31,32419.28,31533.33,31964.04,1350009
2021-08-05,31964.04,32425.37,31712.25,32005.6,2176017
2021-08-06,32005.6,32467.25,31360.57,31608.76,5528439
2021-08-09,31608.76,32043.26,31233.66,32002.28,4162653
2021-08-10,32002.28,32563.83,31582.48,32446.18,1544553
2021-08-11,32446.18,32850.01,32223.81,32429.53,4176949
2021-08-12,32429.53,33411.03,32386.39,32932.18,2550387
2021-08-13,32932.18,33130.13,32545.85,32924.01,4095309
2021-08-16,32924.01,33025.29,32724.96,33015.5,2624048
2021-08-17,33015.5,33472.36,32159.75,32615.44,5104248
2021-08-18,32615.44,32750.33,32139.31,32164.83,1360638
2021-08-19,32164.83,32358.7,31677.31,31943.91,2753698
2021-08-20,31943.91,32737.9,31861.32,32328.87,5252548
2021-08-23,32328.87,32566.04,31901.18,32365.81,1932542
2021-08-24,32365.81,32713.44,32130.88,32528.84,4694469
2021-08-25,32528.84,32818.33,32054.54,32635.68,2285180
2021-08-26,32635.68,32755.98,32073.44,32170.11,5934213
2021-08-27,32170.11,32738.49,31999.01,32542.55,1732762
2021-08-30,32542.55,32802.94,32070.06,32179.98,2941457
2021-08-31,32179.98,32383.25,31421.87,31731.26,5244854
2021-09-01,31731.26,32332.63,31568.75,31895.66,3241072
2021-09-02,31895.66,32242.77,31267.83,31569.8,2891931
2021-09-03,31569.8,32077.49,31480.22,31625.9,1250779
2021-09-06,31625.9,32480.16,31276.87,32090.97,4792444
2021-09-07,32090.97,32835.84,31992.99,32518.59,1510464
2021-09-08,32518.59,32916.81,32448.94,32905.56,5779962
2021-09-09,32905.56,33127.77,32449.78,32793.44,4813157
2021-09-10,32793.44,33211.2,32691.07,32858.61,4112309
2021-09-13,32858.61,33170.07,32787.07,33091.03,3139903
2021-09-14,33091.03,33301.54,32316.45,32684.95,3732987
2021-09-15,32684.95,33062.9,32228.06,32864.47,3763694
2021-09-16,32864.47,33726.48,32686.79,33262.24,4717249
2021-09-17,33262.24,33309.85,32935.9,32944.99,2451825
2021-09-20,32944.99,33085.28,32560.25,32633.67,4914819
2021-09-21,32633.67,32956.07,32172.03,32432.09,3276105
2021-09-22,32432.09,33056.77,32041.97,32842.3,5113340
